,Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference,Hour,Month,Day,Year
187,2017-01-08,37.91,37.37,"11,097","11,032",65,20,1,8,2017
188,2017-01-08,37.31,34.02,"10,990","10,870",120,21,1,8,2017
189,2017-01-08,27.06,26.99,"10,805","10,679",126,22,1,8,2017
190,2017-01-08,21.34,20.46,"10,472","10,365",107,23,1,8,2017
191,2017-01-08,19.05,19.07,"10,132","10,009",123,24,1,8,2017
192,2017-01-09,18.88,18.5,"9,896","9,763",133,1,1,9,2017
193,2017-01-09,18.11,18.11,"9,805","9,631",174,2,1,9,2017
194,2017-01-09,18.11,18.29,"9,756","9,581",175,3,1,9,2017
195,2017-01-09,18.96,18.74,"9,763","9,560",203,4,1,9,2017
196,2017-01-09,18.11,18.74,"9,831","9,607",224,5,1,9,2017
197,2017-01-09,18.73,18.65,"10,031","9,774",257,6,1,9,2017
198,2017-01-09,23.71,27.64,"10,441","10,258",183,7,1,9,2017
199,2017-01-09,36.81,35.15,"10,883","10,774",109,8,1,9,2017
200,2017-01-09,27.79,35.03,"11,034","10,924",110,9,1,9,2017
201,2017-01-09,32.49,34.7,"11,021","10,926",95,10,1,9,2017
202,2017-01-09,33.41,34.7,"11,047","10,986",61,11,1,9,2017
203,2017-01-09,33.44,34.55,"11,044","11,026",18,12,1,9,2017
204,2017-01-09,27.77,28.07,"11,003","11,000",3,13,1,9,2017
205,2017-01-09,27.77,27.77,"10,988","11,011",-23,14,1,9,2017
206,2017-01-09,22.85,27.77,"10,965","10,991",-26,15,1,9,2017
207,2017-01-09,27.77,27.74,"10,999","11,038",-39,16,1,9,2017
208,2017-01-09,26.52,27.13,"11,202","11,210",-8,17,1,9,2017
209,2017-01-09,27.9,27.77,"11,555","11,432",123,18,1,9,2017
210,2017-01-09,27.78,27.77,"11,422","11,344",78,19,1,9,2017
211,2017-01-09,27.77,27.77,"11,302","11,265",37,20,1,9,2017
212,2017-01-09,27.62,27.77,"11,172","11,153",19,21,1,9,2017
213,2017-01-09,23.4,23.01,"10,934","10,871",63,22,1,9,2017
214,2017-01-09,19.02,19.2,"10,540","10,536",4,23,1,9,2017
215,2017-01-09,18.59,19.06,"10,185","10,176",9,24,1,9,2017
216,2017-01-10,20.03,19.87,"9,958","9,982",-24,1,1,10,2017
217,2017-01-10,19.9,18.73,"9,849","9,823",26,2,1,10,2017
218,2017-01-10,18.5,18.5,"9,786","9,751",35,3,1,10,2017
219,2017-01-10,18.5,18.79,"9,780","9,746",34,4,1,10,2017
220,2017-01-10,20.39,20.21,"9,836","9,843",-7,5,1,10,2017
221,2017-01-10,20.18,20.42,"10,019","10,063",-44,6,1,10,2017
222,2017-01-10,25.14,24.44,"10,422","10,466",-44,7,1,10,2017
223,2017-01-10,33.46,33.02,"10,894","10,947",-53,8,1,10,2017
224,2017-01-10,32.88,36.55,"11,011","11,137",-126,9,1,10,2017
225,2017-01-10,31.79,32.12,"10,975","11,032",-57,10,1,10,2017
226,2017-01-10,30.45,30.67,"10,984","11,100",-116,11,1,10,2017
227,2017-01-10,32.06,27.4,"10,977","11,131",-154,12,1,10,2017
228,2017-01-10,20.47,22.44,"10,941","11,060",-119,13,1,10,2017
229,2017-01-10,21.81,21.14,"10,929","11,059",-130,14,1,10,2017
230,2017-01-10,20.43,20.49,"10,911","11,010",-99,15,1,10,2017
231,2017-01-10,20.42,20.07,"10,949","10,979",-30,16,1,10,2017
232,2017-01-10,20.37,20.28,"11,152","11,150",2,17,1,10,2017
233,2017-01-10,20.97,23.92,"11,503","11,400",103,18,1,10,2017
234,2017-01-10,27.77,27.99,"11,379","11,334",45,19,1,10,2017
235,2017-01-10,31.59,29.63,"11,266","11,258",8,20,1,10,2017
236,2017-01-10,30.27,31.1,"11,140","11,154",-14,21,1,10,2017
237,2017-01-10,32.54,29.06,"10,912","10,907",5,22,1,10,2017
238,2017-01-10,20.54,20.96,"10,528","10,493",35,23,1,10,2017
239,2017-01-10,20.42,20.29,"10,175","10,129",46,24,1,10,2017
240,2017-01-11,18.97,18.79,"9,805","9,967",-162,1,1,11,2017
241,2017-01-11,18.65,18.59,"9,681","9,836",-155,2,1,11,2017
242,2017-01-11,18.5,18.5,"9,612","9,731",-119,3,1,11,2017
243,2017-01-11,18.5,18.5,"9,597","9,719",-122,4,1,11,2017
244,2017-01-11,19.33,18.5,"9,650","9,770",-120,5,1,11,2017
245,2017-01-11,18.53,18.5,"9,838","9,935",-97,6,1,11,2017
246,2017-01-11,19.56,20.0,"10,264","10,348",-84,7,1,11,2017
247,2017-01-11,22.0,22.67,"10,830","10,877",-47,8,1,11,2017
248,2017-01-11,23.61,24.54,"10,953","11,003",-50,9,1,11,2017
249,2017-01-11,21.0,20.69,"10,902","10,916",-14,10,1,11,2017
250,2017-01-11,20.42,20.42,"10,915","10,893",22,11,1,11,2017
251,2017-01-11,19.5,19.59,"10,908","10,847",61,12,1,11,2017
252,2017-01-11,20.42,20.42,"10,857","10,725",132,13,1,11,2017
253,2017-01-11,19.65,19.79,"10,842","10,700",142,14,1,11,2017
254,2017-01-11,20.42,20.42,"10,825","10,729",96,15,1,11,2017
255,2017-01-11,20.42,20.22,"10,863","10,713",150,16,1,11,2017
256,2017-01-11,20.16,20.42,"11,078","10,900",178,17,1,11,2017
257,2017-01-11,21.53,20.78,"11,447","11,277",170,18,1,11,2017
258,2017-01-11,20.42,20.53,"11,322","11,237",85,19,1,11,2017
259,2017-01-11,20.42,20.42,"11,235","11,169",66,20,1,11,2017
260,2017-01-11,20.42,22.58,"11,112","11,033",79,21,1,11,2017
261,2017-01-11,21.31,22.8,"10,876","10,789",87,22,1,11,2017
262,2017-01-11,18.88,20.42,"10,482","10,408",74,23,1,11,2017
263,2017-01-11,20.36,20.42,"10,120","10,036",84,24,1,11,2017
264,2017-01-12,18.55,19.43,"9,914","9,789",125,1,1,12,2017
265,2017-01-12,18.5,18.63,"9,789","9,673",116,2,1,12,2017
266,2017-01-12,18.5,18.5,"9,720","9,555",165,3,1,12,2017
267,2017-01-12,18.5,18.5,"9,708","9,516",192,4,1,12,2017
268,2017-01-12,18.5,18.43,"9,759","9,561",198,5,1,12,2017
269,2017-01-12,18.45,18.39,"9,947","9,689",258,6,1,12,2017
270,2017-01-12,19.76,20.28,"10,362","10,128",234,7,1,12,2017
271,2017-01-12,24.82,20.83,"10,871","10,680",191,8,1,12,2017
272,2017-01-12,21.57,23.04,"11,008","10,870",138,9,1,12,2017
273,2017-01-12,20.42,20.2,"10,977","10,861",116,10,1,12,2017
274,2017-01-12,20.42,20.42,"10,988","10,892",96,11,1,12,2017
275,2017-01-12,20.26,19.89,"10,980","10,902",78,12,1,12,2017
276,2017-01-12,19.02,18.77,"10,930","10,792",138,13,1,12,2017
277,2017-01-12,18.55,18.6,"10,918","10,775",143,14,1,12,2017
278,2017-01-12,19.28,19.6,"10,897","10,784",113,15,1,12,2017
279,2017-01-12,20.42,19.51,"10,931","10,765",166,16,1,12,2017
280,2017-01-12,20.42,19.71,"11,125","10,879",246,17,1,12,2017
281,2017-01-12,22.82,20.43,"11,475","11,210",265,18,1,12,2017
282,2017-01-12,20.08,20.42,"11,362","11,113",249,19,1,12,2017
283,2017-01-12,20.42,20.42,"11,275","10,997",278,20,1,12,2017
284,2017-01-12,20.86,20.45,"11,149","10,849",300,21,1,12,2017
285,2017-01-12,19.98,20.07,"10,918","10,632",286,22,1,12,2017
286,2017-01-12,18.46,18.46,"10,538","10,209",329,23,1,12,2017
287,2017-01-12,18.28,18.39,"10,186","9,863",323,24,1,12,2017
288,2017-01-13,18.39,18.39,"9,684","9,719",-35,1,1,13,2017
289,2017-01-13,18.39,18.39,"9,553","9,568",-15,2,1,13,2017
290,2017-01-13,18.39,18.39,"9,480","9,478",2,3,1,13,2017
291,2017-01-13,18.39,18.39,"9,463","9,461",2,4,1,13,2017
292,2017-01-13,18.46,18.45,"9,521","9,499",22,5,1,13,2017
293,2017-01-13,18.6,18.56,"9,710","9,649",61,6,1,13,2017
294,2017-01-13,20.21,20.98,"10,136","10,072",64,7,1,13,2017
295,2017-01-13,29.75,33.05,"10,512","10,603",-91,8,1,13,2017
296,2017-01-13,34.31,37.35,"10,661","10,780",-119,9,1,13,2017
297,2017-01-13,37.19,35.11,"10,628","10,739",-111,10,1,13,2017
298,2017-01-13,27.77,27.4,"10,628","10,581",47,11,1,13,2017
299,2017-01-13,25.9,26.31,"10,610","10,517",93,12,1,13,2017
300,2017-01-13,25.19,23.65,"10,548","10,439",109,13,1,13,2017
301,2017-01-13,23.22,22.67,"10,524","10,436",88,14,1,13,2017
302,2017-01-13,22.65,23.43,"10,491","10,442",49,15,1,13,2017
303,2017-01-13,27.39,25.49,"10,495","10,379",116,16,1,13,2017
304,2017-01-13,25.58,25.42,"10,648","10,549",99,17,1,13,2017
305,2017-01-13,27.77,27.77,"10,995","10,885",110,18,1,13,2017
306,2017-01-13,27.77,27.77,"10,855","10,807",48,19,1,13,2017
307,2017-01-13,28.16,27.77,"10,756","10,680",76,20,1,13,2017
308,2017-01-13,27.77,27.77,"10,626","10,559",67,21,1,13,2017
309,2017-01-13,26.61,27.33,"10,405","10,331",74,22,1,13,2017
310,2017-01-13,22.01,21.48,"10,079","10,040",39,23,1,13,2017
311,2017-01-13,20.42,19.71,"9,773","9,739",34,24,1,13,2017
312,2017-01-14,18.87,18.55,"9,397","9,481",-84,1,1,14,2017
313,2017-01-14,18.5,18.45,"9,243","9,340",-97,2,1,14,2017
314,2017-01-14,18.39,18.39,"9,147","9,247",-100,3,1,14,2017
315,2017-01-14,18.39,18.39,"9,116","9,230",-114,4,1,14,2017
316,2017-01-14,18.46,18.39,"9,131","9,216",-85,5,1,14,2017
317,2017-01-14,18.39,18.42,"9,207","9,274",-67,6,1,14,2017
318,2017-01-14,19.43,18.5,"9,376","9,417",-41,7,1,14,2017
319,2017-01-14,19.43,19.09,"9,692","9,667",25,8,1,14,2017
320,2017-01-14,20.05,21.61,"9,914","9,831",83,9,1,14,2017
321,2017-01-14,27.77,26.37,"10,020","9,891",129,10,1,14,2017
322,2017-01-14,27.1,25.87,"10,102","9,950",152,11,1,14,2017
323,2017-01-14,27.77,24.23,"10,123","9,987",136,12,1,14,2017
324,2017-01-14,22.63,22.77,"10,096","9,951",145,13,1,14,2017
325,2017-01-14,21.16,22.3,"10,043","9,844",199,14,1,14,2017
326,2017-01-14,20.45,20.75,"9,999","9,795",204,15,1,14,2017
327,2017-01-14,21.31,21.08,"10,022","9,800",222,16,1,14,2017
328,2017-01-14,29.6,26.0,"10,240","10,020",220,17,1,14,2017
329,2017-01-14,27.76,30.68,"10,670","10,411",259,18,1,14,2017
330,2017-01-14,27.77,27.75,"10,558","10,328",230,19,1,14,2017
331,2017-01-14,23.79,22.49,"10,436","10,133",303,20,1,14,2017
332,2017-01-14,20.6,21.4,"10,299","10,028",271,21,1,14,2017
333,2017-01-14,20.89,20.42,"10,116","9,909",207,22,1,14,2017
334,2017-01-14,19.66,19.51,"9,847","9,647",200,23,1,14,2017
335,2017-01-14,18.75,19.7,"9,576","9,356",220,24,1,14,2017
336,2017-01-15,18.89,19.0,"9,267","9,159",108,1,1,15,2017
337,2017-01-15,18.83,18.5,"9,126","8,989",137,2,1,15,2017
338,2017-01-15,18.5,18.42,"9,029","8,908",121,3,1,15,2017
339,2017-01-15,18.39,18.39,"8,993","8,917",76,4,1,15,2017
340,2017-01-15,18.41,18.39,"9,003","8,824",179,5,1,15,2017
341,2017-01-15,18.39,18.34,"9,059","8,777",282,6,1,15,2017
342,2017-01-15,18.39,18.38,"9,179","8,896",283,7,1,15,2017
343,2017-01-15,18.41,18.77,"9,306","9,144",162,8,1,15,2017
344,2017-01-15,20.42,19.43,"9,476","9,350",126,9,1,15,2017
345,2017-01-15,20.31,19.35,"9,572","9,459",113,10,1,15,2017
346,2017-01-15,20.42,20.21,"9,681","9,597",84,11,1,15,2017
347,2017-01-15,20.42,20.3,"9,745","9,630",115,12,1,15,2017
348,2017-01-15,20.42,20.43,"9,776","9,611",165,13,1,15,2017
349,2017-01-15,20.65,21.6,"9,754","9,523",231,14,1,15,2017
350,2017-01-15,23.48,20.83,"9,734","9,479",255,15,1,15,2017
351,2017-01-15,21.46,21.15,"9,795","9,538",257,16,1,15,2017
352,2017-01-15,29.91,31.57,"10,053","9,800",253,17,1,15,2017
353,2017-01-15,44.34,45.85,"10,512","10,271",241,18,1,15,2017
354,2017-01-15,41.91,43.63,"10,427","10,285",142,19,1,15,2017
355,2017-01-15,37.69,38.44,"10,321","10,209",112,20,1,15,2017
356,2017-01-15,40.25,41.82,"10,198","10,130",68,21,1,15,2017
357,2017-01-15,37.82,36.77,"9,995","9,941",54,22,1,15,2017
358,2017-01-15,26.15,28.97,"9,644","9,609",35,23,1,15,2017
359,2017-01-15,37.78,26.47,"9,299","9,339",-40,24,1,15,2017
360,2017-01-16,22.5,20.38,"9,104","9,110",-6,1,1,16,2017
361,2017-01-16,19.33,18.66,"8,996","8,982",14,2,1,16,2017
362,2017-01-16,18.5,18.5,"8,937","8,898",39,3,1,16,2017
363,2017-01-16,18.5,18.5,"8,934","8,883",51,4,1,16,2017
364,2017-01-16,18.54,18.5,"9,001","8,927",74,5,1,16,2017
365,2017-01-16,19.27,19.06,"9,219","9,104",115,6,1,16,2017
366,2017-01-16,25.17,22.53,"9,691","9,561",130,7,1,16,2017
367,2017-01-16,34.09,40.21,"10,152","10,174",-22,8,1,16,2017
368,2017-01-16,27.77,37.44,"10,283","10,307",-24,9,1,16,2017
369,2017-01-16,42.0,32.66,"10,248","10,305",-57,10,1,16,2017
