"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-01-01 00:00","2017","01","01","00:00"," ","-9.1","","-10.4","","90","","5","","24","","","","88.43","","","","-17","","NA"
"2017-01-01 01:00","2017","01","01","01:00"," ","-9.7","","-11.2","","89","","3","","22","","","","88.57","","","","-18","","NA"
"2017-01-01 02:00","2017","01","01","02:00"," ","-10.0","","-11.7","","88","","2","","23","","","","88.65","","","","-18","","NA"
"2017-01-01 03:00","2017","01","01","03:00"," ","-10.6","","-12.2","","88","","1","","23","","","","88.78","","","","-19","","NA"
"2017-01-01 04:00","2017","01","01","04:00"," ","-11.4","","-13.2","","87","","2","","25","","","","88.86","","","","-21","","NA"
"2017-01-01 05:00","2017","01","01","05:00"," ","-12.0","","-13.7","","87","","2","","17","","","","88.91","","","","-20","","NA"
"2017-01-01 06:00","2017","01","01","06:00"," ","-12.4","","-14.5","","84","","1","","21","","","","88.97","","","","-21","","NA"
"2017-01-01 07:00","2017","01","01","07:00"," ","-12.4","","-14.1","","87","","36","","17","","","","89.02","","","","-20","","NA"
"2017-01-01 08:00","2017","01","01","08:00"," ","-12.0","","-13.6","","88","","2","","20","","","","89.07","","","","-20","","NA"
"2017-01-01 09:00","2017","01","01","09:00"," ","-11.6","","-13.8","","83","","36","","26","","","","89.13","","","","-21","","NA"
"2017-01-01 10:00","2017","01","01","10:00"," ","-12.0","","-14.3","","83","","1","","28","","","","89.23","","","","-22","","NA"
"2017-01-01 11:00","2017","01","01","11:00"," ","-11.9","","-14.7","","79","","36","","24","","","","89.30","","","","-21","","NA"
