"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-01-01 00:00","2013","01","01","00:00"," ","-4.9","","-8.8","","74","","","M","","M","","","89.09","","","","","","NA"
"2013-01-01 01:00","2013","01","01","01:00"," ","-4.8","","-8.4","","76","","","M","","M","","","89.07","","","","","","NA"
"2013-01-01 02:00","2013","01","01","02:00"," ","-3.3","","-7.4","","73","","","M","","M","","","88.92","","","","","","NA"
"2013-01-01 03:00","2013","01","01","03:00"," ","-2.5","","-6.8","","72","","","M","","M","","","89.01","","","","","","NA"
"2013-01-01 04:00","2013","01","01","04:00"," ","-0.1","","-4.4","","73","","","M","","M","","","89.23","","","","","","NA"
"2013-01-01 05:00","2013","01","01","05:00"," ","-2.2","","-4.3","","85","","","M","","M","","","89.27","","","","","","NA"
"2013-01-01 06:00","2013","01","01","06:00"," ","-3.6","","-7.2","","76","","","M","","M","","","89.34","","","","","","NA"
"2013-01-01 07:00","2013","01","01","07:00"," ","-3.8","","-8.2","","71","","","M","","M","","","89.39","","","","","","NA"
"2013-01-01 08:00","2013","01","01","08:00"," ","-7.8","","-11.8","","73","","","M","","M","","","89.42","","","","","","NA"
"2013-01-01 09:00","2013","01","01","09:00"," ","-5.8","","-12.1","","61","","","M","","M","","","89.47","","","","","","NA"
"2013-01-01 10:00","2013","01","01","10:00"," ","-4.6","","-12.9","","52","","","M","","M","","","89.52","","","","","","NA"
"2013-01-01 11:00","2013","01","01","11:00"," ","-3.7","","-13.1","","48","","","M","","M","","","89.58","","","","","","NA"
"2013-01-01 12:00","2013","01","01","12:00"," ","-1.2","","-13.4","","39","","","M","","M","","","89.57","","","","","","NA"
"2013-01-01 13:00","2013","01","01","13:00"," ","-0.5","","-12.1","","41","","","M","","M","","","89.56","","","","","","NA"
"2013-01-01 14:00","2013","01","01","14:00"," ","-0.2","","-12.0","","41","","","M","","M","","","89.59","","","","","","NA"
"2013-01-01 15:00","2013","01","01","15:00"," ","0.0","","-12.7","","38","","","M","","M","","","89.63","","","","","","NA"
"2013-01-01 16:00","2013","01","01","16:00"," ","-0.5","","-13.0","","38","","","M","","M","","","89.67","","","","","","NA"
"2013-01-01 17:00","2013","01","01","17:00"," ","-2.3","","-12.7","","45","","","M","","M","","","89.71","","","","","","NA"
"2013-01-01 18:00","2013","01","01","18:00"," ","-5.1","","-13.4","","52","","","M","","M","","","89.73","","","","","","NA"
"2013-01-01 19:00","2013","01","01","19:00"," ","-5.8","","-13.3","","55","","","M","","M","","","89.79","","","","","","NA"
"2013-01-01 20:00","2013","01","01","20:00"," ","-7.2","","-14.8","","55","","","M","","M","","","89.81","","","","","","NA"
"2013-01-01 21:00","2013","01","01","21:00"," ","-7.8","","-13.5","","64","","","M","","M","","","89.80","","","","","","NA"
"2013-01-01 22:00","2013","01","01","22:00"," ","-7.0","","-13.8","","58","","","M","","M","","","89.81","","","","","","NA"
"2013-01-01 23:00","2013","01","01","23:00"," ","-6.0","","-14.4","","51","","","M","","M","","","89.81","","","","","","NA"
"2013-01-02 00:00","2013","01","02","00:00"," ","-8.4","","-14.8","","60","","","M","","M","","","89.84","","","","","","NA"
"2013-01-02 01:00","2013","01","02","01:00"," ","-3.8","","-13.8","","46","","","M","","M","","","89.83","","","","","","NA"
"2013-01-02 02:00","2013","01","02","02:00"," ","-3.8","","-13.6","","46","","","M","","M","","","89.81","","","","","","NA"
"2013-01-02 03:00","2013","01","02","03:00"," ","-6.6","","-14.1","","55","","","M","","M","","","89.83","","","","","","NA"
"2013-01-02 04:00","2013","01","02","04:00"," ","-9.8","","-15.0","","66","","","M","","M","","","89.83","","","","","","NA"
"2013-01-02 05:00","2013","01","02","05:00"," ","-8.6","","-14.2","","64","","","M","","M","","","89.80","","","","","","NA"
"2013-01-02 06:00","2013","01","02","06:00"," ","-10.1","","-15.3","","66","","","M","","M","","","89.79","","","","","","NA"
"2013-01-02 07:00","2013","01","02","07:00"," ","-8.6","","-14.0","","65","","","M","","M","","","89.82","","","","","","NA"
"2013-01-02 08:00","2013","01","02","08:00"," ","-10.2","","-15.0","","68","","","M","","M","","","89.84","","","","","","NA"
"2013-01-02 09:00","2013","01","02","09:00"," ","-10.0","","-14.8","","68","","","M","","M","","","89.83","","","","","","NA"
"2013-01-02 10:00","2013","01","02","10:00"," ","-8.5","","-14.1","","64","","","M","","M","","","89.82","","","","","","NA"
"2013-01-02 11:00","2013","01","02","11:00"," ","-6.4","","-12.9","","60","","","M","","M","","","89.80","","","","","","NA"
"2013-01-02 12:00","2013","01","02","12:00"," ","-4.3","","-11.9","","55","","","M","","M","","","89.73","","","","","","NA"
"2013-01-02 13:00","2013","01","02","13:00"," ","-2.5","","-11.1","","52","","","M","","M","","","89.65","","","","","","NA"
"2013-01-02 14:00","2013","01","02","14:00"," ","-1.9","","-10.9","","50","","","M","","M","","","89.55","","","","","","NA"
"2013-01-02 15:00","2013","01","02","15:00"," ","-1.7","","-10.8","","50","","","M","","M","","","89.52","","","","","","NA"
"2013-01-02 16:00","2013","01","02","16:00"," ","-2.5","","-11.0","","52","","","M","","M","","","89.48","","","","","","NA"
"2013-01-02 17:00","2013","01","02","17:00"," ","-4.0","","-11.4","","56","","","M","","M","","","89.47","","","","","","NA"
"2013-01-02 18:00","2013","01","02","18:00"," ","-3.7","","-11.1","","56","","","M","","M","","","89.41","","","","","","NA"
"2013-01-02 19:00","2013","01","02","19:00"," ","-5.0","","-10.9","","63","","","M","","M","","","89.31","","","","","","NA"
"2013-01-02 20:00","2013","01","02","20:00"," ","-4.7","","-11.9","","57","","","M","","M","","","89.28","","","","","","NA"
"2013-01-02 21:00","2013","01","02","21:00"," ","-5.4","","-12.0","","60","","","M","","M","","","89.21","","","","","","NA"
"2013-01-02 22:00","2013","01","02","22:00"," ","-4.4","","-11.8","","56","","","M","","M","","","89.15","","","","","","NA"
"2013-01-02 23:00","2013","01","02","23:00"," ","5.7","","-13.2","","24","","","M","","M","","","89.09","","","","","","NA"
"2013-01-03 00:00","2013","01","03","00:00"," ","7.3","","-12.1","","24","","","M","","M","","","89.02","","","","","","NA"
"2013-01-03 01:00","2013","01","03","01:00"," ","8.2","","-12.1","","22","","","M","","M","","","88.97","","","","","","NA"
"2013-01-03 02:00","2013","01","03","02:00"," ","7.3","","-11.8","","24","","","M","","M","","","88.99","","","","","","NA"
"2013-01-03 03:00","2013","01","03","03:00"," ","7.5","","-11.5","","25","","","M","","M","","","89.06","","","","","","NA"
"2013-01-03 04:00","2013","01","03","04:00"," ","2.2","","-11.3","","36","","","M","","M","","","89.08","","","","","","NA"
"2013-01-03 05:00","2013","01","03","05:00"," ","3.4","","-12.2","","31","","","M","","M","","","89.04","","","","","","NA"
"2013-01-03 06:00","2013","01","03","06:00"," ","4.1","","-13.1","","27","","","M","","M","","","89.00","","","","","","NA"
"2013-01-03 07:00","2013","01","03","07:00"," ","5.0","","-11.6","","29","","","M","","M","","","88.95","","","","","","NA"
"2013-01-03 08:00","2013","01","03","08:00"," ","5.4","","-12.0","","27","","","M","","M","","","88.94","","","","","","NA"
"2013-01-03 09:00","2013","01","03","09:00"," ","5.4","","-10.9","","30","","","M","","M","","","89.00","","","","","","NA"
"2013-01-03 10:00","2013","01","03","10:00"," ","5.0","","-10.8","","31","","","M","","M","","","89.07","","","","","","NA"
"2013-01-03 11:00","2013","01","03","11:00"," ","7.2","","-9.7","","29","","","M","","M","","","89.07","","","","","","NA"
"2013-01-03 12:00","2013","01","03","12:00"," ","7.4","","-10.3","","27","","","M","","M","","","89.05","","","","","","NA"
"2013-01-03 13:00","2013","01","03","13:00"," ","5.4","","-9.3","","34","","","M","","M","","","89.03","","","","","","NA"
"2013-01-03 14:00","2013","01","03","14:00"," ","0.5","","-8.1","","52","","","M","","M","","","89.00","","","","","","NA"
"2013-01-03 15:00","2013","01","03","15:00"," ","-0.3","","-9.9","","48","","","M","","M","","","89.03","","","","","","NA"
"2013-01-03 16:00","2013","01","03","16:00"," ","-1.7","","-9.2","","57","","","M","","M","","","89.10","","","","","","NA"
"2013-01-03 17:00","2013","01","03","17:00"," ","-2.4","","-9.6","","58","","","M","","M","","","89.10","","","","","","NA"
