"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-05-01 00:00","2016","05","01","00:00"," ","5.0","","-0.7","","66","","20","","5","","","","90.08","","","","","","NA"
"2016-05-01 01:00","2016","05","01","01:00"," ","4.5","","-0.5","","70","","0","","1","","","","90.08","","","","","","NA"
"2016-05-01 02:00","2016","05","01","02:00"," ","2.6","","-0.9","","78","","25","","5","","","","90.05","","","","","","NA"
"2016-05-01 03:00","2016","05","01","03:00"," ","0.7","","-3.2","","75","","31","","6","","","","90.05","","","","","","NA"
"2016-05-01 04:00","2016","05","01","04:00"," ","0.3","","-2.7","","81","","29","","2","","","","90.05","","","","","","NA"
"2016-05-01 05:00","2016","05","01","05:00"," ","-0.1","","-2.3","","85","","29","","2","","","","90.05","","","","-1","","NA"
"2016-05-01 06:00","2016","05","01","06:00"," ","1.2","","-2.0","","79","","20","","4","","","","90.05","","","","","","NA"
"2016-05-01 07:00","2016","05","01","07:00"," ","6.3","","0.1","","64","","19","","4","","","","90.06","","","","","","NA"
"2016-05-01 08:00","2016","05","01","08:00"," ","11.1","","0.2","","47","","5","","1","","","","90.06","","","","","","NA"
"2016-05-01 09:00","2016","05","01","09:00"," ","14.5","","-1.0","","34","","25","","3","","","","90.03","","","","","","NA"
"2016-05-01 10:00","2016","05","01","10:00"," ","16.1","","-1.8","","29","","23","","4","","","","90.00","","","","","","NA"
"2016-05-01 11:00","2016","05","01","11:00"," ","16.8","","-2.2","","27","","36","","6","","","","89.95","","","","","","NA"
"2016-05-01 12:00","2016","05","01","12:00"," ","17.7","","-2.4","","25","","21","","7","","","","89.90","","","","","","NA"
"2016-05-01 13:00","2016","05","01","13:00"," ","18.0","","-4.8","","21","","10","","6","","","","89.84","","","","","","NA"
"2016-05-01 14:00","2016","05","01","14:00"," ","19.1","","-5.5","","18","","29","","7","","","","89.79","","","","","","NA"
"2016-05-01 15:00","2016","05","01","15:00"," ","19.9","","-6.2","","17","","3","","7","","","","89.74","","","","","","NA"
"2016-05-01 16:00","2016","05","01","16:00"," ","20.3","","-6.0","","16","","8","","6","","","","89.71","","","","","","NA"
"2016-05-01 17:00","2016","05","01","17:00"," ","21.1","","-6.6","","15","","32","","4","","","","89.67","","","","","","NA"
"2016-05-01 18:00","2016","05","01","18:00"," ","19.8","","-5.7","","17","","8","","5","","","","89.64","","","","","","NA"
"2016-05-01 19:00","2016","05","01","19:00"," ","17.6","","-5.2","","21","","10","","13","","","","89.62","","","","","","NA"
"2016-05-01 20:00","2016","05","01","20:00"," ","13.7","","-3.2","","31","","13","","13","","","","89.65","","","","","","NA"
"2016-05-01 21:00","2016","05","01","21:00"," ","13.1","","-1.2","","37","","15","","9","","","","89.67","","","","","","NA"
"2016-05-01 22:00","2016","05","01","22:00"," ","12.5","","-2.6","","35","","18","","5","","","","89.68","","","","","","NA"
"2016-05-01 23:00","2016","05","01","23:00"," ","9.5","","-3.0","","41","","22","","5","","","","89.66","","","","","","NA"
"2016-05-02 00:00","2016","05","02","00:00"," ","7.5","","0.1","","59","","27","","5","","","","89.64","","","","","","NA"
"2016-05-02 01:00","2016","05","02","01:00"," ","6.4","","-1.1","","59","","35","","3","","","","89.63","","","","","","NA"
"2016-05-02 02:00","2016","05","02","02:00"," ","5.0","","-2.8","","57","","","","0","","","","89.61","","","","","","NA"
"2016-05-02 03:00","2016","05","02","03:00"," ","4.0","","-2.5","","62","","25","","3","","","","89.63","","","","","","NA"
"2016-05-02 04:00","2016","05","02","04:00"," ","4.3","","-1.6","","65","","27","","1","","","","89.64","","","","","","NA"
"2016-05-02 05:00","2016","05","02","05:00"," ","3.0","","-1.9","","70","","23","","3","","","","89.64","","","","","","NA"
"2016-05-02 06:00","2016","05","02","06:00"," ","5.3","","-1.8","","60","","26","","2","","","","89.64","","","","","","NA"
"2016-05-02 07:00","2016","05","02","07:00"," ","9.4","","-0.3","","51","","22","","3","","","","89.64","","","","","","NA"
"2016-05-02 08:00","2016","05","02","08:00"," ","13.9","","0.6","","40","","21","","5","","","","89.64","","","","","","NA"
"2016-05-02 09:00","2016","05","02","09:00"," ","17.2","","-1.6","","28","","22","","9","","","","89.62","","","","","","NA"
"2016-05-02 10:00","2016","05","02","10:00"," ","19.2","","-2.6","","23","","18","","12","","","","89.60","","","","","","NA"
"2016-05-02 11:00","2016","05","02","11:00"," ","21.5","","-2.4","","20","","19","","12","","","","89.58","","","","","","NA"
"2016-05-02 12:00","2016","05","02","12:00"," ","21.9","","-1.8","","20","","18","","10","","","","89.54","","","","","","NA"
"2016-05-02 13:00","2016","05","02","13:00"," ","23.2","","-2.2","","18","","16","","15","","","","89.49","","","","","","NA"
"2016-05-02 14:00","2016","05","02","14:00"," ","24.2","","-2.0","","17","","13","","18","","","","89.44","","","","","","NA"
