"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-06-01 00:00","2017","06","01","00:00"," ","15.7","","6.6","","55","","25","","2","","","","88.23","","","","","","NA"
"2017-06-01 01:00","2017","06","01","01:00"," ","15.6","","8.1","","61","","10","","11","","","","88.29","","","","","","NA"
"2017-06-01 02:00","2017","06","01","02:00"," ","14.8","","8.4","","66","","18","","11","","","","88.26","","","","","","NA"
"2017-06-01 03:00","2017","06","01","03:00"," ","14.8","","8.2","","65","","26","","6","","","","88.22","","","","","","NA"
"2017-06-01 04:00","2017","06","01","04:00"," ","12.3","","8.9","","80","","32","","8","","","","88.19","","","","","","NA"
"2017-06-01 05:00","2017","06","01","05:00"," ","12.1","","6.9","","71","","32","","10","","","","88.23","","","","","","NA"
"2017-06-01 06:00","2017","06","01","06:00"," ","15.0","","6.7","","57","","31","","15","","","","88.28","","","","","","NA"
"2017-06-01 07:00","2017","06","01","07:00"," ","14.7","","8.4","","66","","33","","23","","","","88.36","","","","","","NA"
"2017-06-01 08:00","2017","06","01","08:00"," ","16.5","","9.5","","63","","34","","15","","","","88.41","","","","","","NA"
"2017-06-01 09:00","2017","06","01","09:00"," ","17.6","","9.1","","58","","33","","4","","","","88.42","","","","","","NA"
"2017-06-01 10:00","2017","06","01","10:00"," ","18.9","","7.3","","47","","28","","9","","","","88.42","","","","","","NA"
"2017-06-01 11:00","2017","06","01","11:00"," ","20.2","","5.9","","39","","22","","14","","","","88.39","","","","","","NA"
"2017-06-01 12:00","2017","06","01","12:00"," ","21.1","","3.1","","30","","29","","9","","","","88.36","","","","","","NA"
"2017-06-01 13:00","2017","06","01","13:00"," ","20.9","","3.3","","31","","22","","7","","","","88.34","","","","","","NA"
"2017-06-01 14:00","2017","06","01","14:00"," ","20.6","","5.9","","38","","17","","17","","","","88.32","","","","","","NA"
"2017-06-01 15:00","2017","06","01","15:00"," ","20.2","","5.6","","38","","21","","14","","","","88.32","","","","","","NA"
"2017-06-01 16:00","2017","06","01","16:00"," ","22.6","","2.8","","27","","9","","7","","","","88.27","","","","","","NA"
