"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-03-01 00:00","2011","03","01","00:00"," ","-27.5","","-30.3","","77","","","M","","M","","","89.37","","","","","","NA"
"2011-03-01 01:00","2011","03","01","01:00"," ","-28.6","","-31.5","","76","","","M","","M","","","89.45","","","","","","NA"
"2011-03-01 02:00","2011","03","01","02:00"," ","-29.2","","-32.2","","75","","","M","","M","","","89.49","","","","","","NA"
"2011-03-01 03:00","2011","03","01","03:00"," ","-29.5","","-32.5","","75","","","M","","M","","","89.54","","","","","","NA"
"2011-03-01 04:00","2011","03","01","04:00"," ","-30.9","","-34.3","","72","","","M","","M","","","89.55","","","","","","NA"
"2011-03-01 05:00","2011","03","01","05:00"," ","-28.9","","-32.0","","75","","","M","","M","","","89.59","","","","","","NA"
"2011-03-01 06:00","2011","03","01","06:00"," ","-29.2","","-32.4","","74","","","M","","M","","","89.59","","","","","","NA"
"2011-03-01 07:00","2011","03","01","07:00"," ","-28.0","","-31.0","","75","","","M","","M","","","89.60","","","","","","NA"
"2011-03-01 08:00","2011","03","01","08:00"," ","-27.9","","-30.9","","75","","","M","","M","","","89.64","","","","","","NA"
"2011-03-01 09:00","2011","03","01","09:00"," ","-25.8","","-28.7","","77","","","M","","M","","","89.68","","","","","","NA"
"2011-03-01 10:00","2011","03","01","10:00"," ","-25.1","","-28.3","","75","","","M","","M","","","89.67","","","","","","NA"
"2011-03-01 11:00","2011","03","01","11:00"," ","-24.6","","-28.3","","71","","","M","","M","","","89.73","","","","","","NA"
"2011-03-01 12:00","2011","03","01","12:00"," ","-24.2","","-28.6","","67","","","M","","M","","","89.74","","","","","","NA"
"2011-03-01 13:00","2011","03","01","13:00"," ","-24.1","","-28.6","","66","","","M","","M","","","89.75","","","","","","NA"
"2011-03-01 14:00","2011","03","01","14:00"," ","-23.9","","-28.6","","65","","","M","","M","","","89.72","","","","","","NA"
"2011-03-01 15:00","2011","03","01","15:00"," ","-24.2","","-28.4","","68","","","M","","M","","","89.74","","","","","","NA"
"2011-03-01 16:00","2011","03","01","16:00"," ","-24.0","","-28.1","","69","","","M","","M","","","89.74","","","","","","NA"
"2011-03-01 17:00","2011","03","01","17:00"," ","-24.1","","-28.0","","70","","","M","","M","","","89.73","","","","","","NA"
"2011-03-01 18:00","2011","03","01","18:00"," ","-24.5","","-27.8","","74","","","M","","M","","","89.72","","","","","","NA"
