"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-01-01 00:00","2011","01","01","00:00"," ","-10.3","","-14.1","","74","","","M","","M","","","88.64","","","","","","NA"
"2011-01-01 01:00","2011","01","01","01:00"," ","-8.6","","-14.0","","65","","","M","","M","","","88.60","","","","","","NA"
"2011-01-01 02:00","2011","01","01","02:00"," ","-9.9","","-15.4","","64","","","M","","M","","","88.58","","","","","","NA"
"2011-01-01 03:00","2011","01","01","03:00"," ","-13.4","","-17.3","","72","","","M","","M","","","88.59","","","","","","NA"
"2011-01-01 04:00","2011","01","01","04:00"," ","-13.0","","-17.0","","72","","","M","","M","","","88.55","","","","","","NA"
"2011-01-01 05:00","2011","01","01","05:00"," ","-14.0","","-17.6","","74","","","M","","M","","","88.53","","","","","","NA"
"2011-01-01 06:00","2011","01","01","06:00"," ","-12.9","","-17.1","","71","","","M","","M","","","88.51","","","","","","NA"
"2011-01-01 07:00","2011","01","01","07:00"," ","-13.6","","-18.0","","69","","","M","","M","","","88.48","","","","","","NA"
"2011-01-01 08:00","2011","01","01","08:00"," ","-13.2","","-17.5","","70","","","M","","M","","","88.45","","","","","","NA"
"2011-01-01 09:00","2011","01","01","09:00"," ","-13.0","","-17.5","","69","","","M","","M","","","88.45","","","","","","NA"
