"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-09-01 00:00","2010","09","01","00:00"," ","6.4","","0.9","","68","","","M","","M","","","88.22","","","","","","NA"
"2010-09-01 01:00","2010","09","01","01:00"," ","7.4","","1.5","","66","","","M","","M","","","88.20","","","","","","NA"
"2010-09-01 02:00","2010","09","01","02:00"," ","5.8","","1.5","","74","","","M","","M","","","88.21","","","","","","NA"
"2010-09-01 03:00","2010","09","01","03:00"," ","6.3","","0.8","","68","","","M","","M","","","88.21","","","","","","NA"
"2010-09-01 04:00","2010","09","01","04:00"," ","8.7","","0.9","","58","","","M","","M","","","88.22","","","","","","NA"
"2010-09-01 05:00","2010","09","01","05:00"," ","8.7","","0.7","","57","","","M","","M","","","88.21","","","","","","NA"
"2010-09-01 06:00","2010","09","01","06:00"," ","6.7","","0.9","","66","","","M","","M","","","88.23","","","","","","NA"
"2010-09-01 07:00","2010","09","01","07:00"," ","8.1","","2.7","","69","","","M","","M","","","88.29","","","","","","NA"
"2010-09-01 08:00","2010","09","01","08:00"," ","12.1","","3.0","","54","","","M","","M","","","88.32","","","","","","NA"
"2010-09-01 09:00","2010","09","01","09:00"," ","13.1","","2.4","","48","","","M","","M","","","88.44","","","","","","NA"
"2010-09-01 10:00","2010","09","01","10:00"," ","14.3","","2.7","","46","","","M","","M","","","88.47","","","","","","NA"
"2010-09-01 11:00","2010","09","01","11:00"," ","11.3","","3.7","","59","","","M","","M","","","88.61","","","","","","NA"
"2010-09-01 12:00","2010","09","01","12:00"," ","10.0","","6.5","","79","","","M","","M","","","88.67","","","","","","NA"
"2010-09-01 13:00","2010","09","01","13:00"," ","12.6","","6.4","","66","","","M","","M","","","88.76","","","","","","NA"
"2010-09-01 14:00","2010","09","01","14:00"," ","11.0","","4.7","","65","","","M","","M","","","88.85","","","","","","NA"
"2010-09-01 15:00","2010","09","01","15:00"," ","11.3","","5.5","","67","","","M","","M","","","89.01","","","","","","NA"
"2010-09-01 16:00","2010","09","01","16:00"," ","11.2","","5.0","","66","","","M","","M","","","89.01","","","","","","NA"
"2010-09-01 17:00","2010","09","01","17:00"," ","11.9","","4.9","","62","","","M","","M","","","89.13","","","","","","NA"
"2010-09-01 18:00","2010","09","01","18:00"," ","13.0","","5.1","","59","","","M","","M","","","89.15","","","","","","NA"
"2010-09-01 19:00","2010","09","01","19:00"," ","10.0","","4.6","","69","","","M","","M","","","89.26","","","","","","NA"
"2010-09-01 20:00","2010","09","01","20:00"," ","7.5","","4.5","","81","","","M","","M","","","89.36","","","","","","NA"
"2010-09-01 21:00","2010","09","01","21:00"," ","7.1","","4.8","","85","","","M","","M","","","89.45","","","","","","NA"
