"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-11-01 00:00","2016","11","01","00:00"," ","0.1","","-2.1","","85","","34","","8","","","","87.70","","","","","","NA"
"2016-11-01 01:00","2016","11","01","01:00"," ","0.5","","-1.9","","84","","34","","12","","","","87.71","","","","","","NA"
"2016-11-01 02:00","2016","11","01","02:00"," ","-0.4","","-2.3","","87","","33","","15","","","","87.79","","","","-5","","NA"
"2016-11-01 03:00","2016","11","01","03:00"," ","-0.6","","-1.8","","92","","34","","19","","","","87.88","","","","-6","","NA"
"2016-11-01 04:00","2016","11","01","04:00"," ","0.0","","-1.0","","93","","34","","16","","","","87.92","","","","-5","","NA"
"2016-11-01 05:00","2016","11","01","05:00"," ","0.6","","-0.4","","93","","34","","17","","","","88.05","","","","","","NA"
"2016-11-01 06:00","2016","11","01","06:00"," ","0.7","","-0.8","","90","","31","","10","","","","88.12","","","","","","NA"
"2016-11-01 07:00","2016","11","01","07:00"," ","0.8","","-0.6","","90","","32","","8","","","","88.17","","","","","","NA"
"2016-11-01 08:00","2016","11","01","08:00"," ","0.4","","-1.0","","91","","33","","5","","","","88.24","","","","","","NA"
"2016-11-01 09:00","2016","11","01","09:00"," ","0.7","","-0.7","","90","","25","","3","","","","88.32","","","","","","NA"
