"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-04-01 00:00","2017","04","01","00:00"," ","6.7","","-8.3","","33","","0","","1","","","","88.97","","","","","","NA"
"2017-04-01 01:00","2017","04","01","01:00"," ","6.6","","-8.4","","33","","31","","2","","","","88.94","","","","","","NA"
"2017-04-01 02:00","2017","04","01","02:00"," ","7.8","","-7.5","","33","","8","","2","","","","88.85","","","","","","NA"
"2017-04-01 03:00","2017","04","01","03:00"," ","6.2","","-5.8","","42","","22","","12","","","","88.83","","","","","","NA"
"2017-04-01 04:00","2017","04","01","04:00"," ","5.4","","-7.0","","40","","21","","3","","","","88.77","","","","","","NA"
"2017-04-01 05:00","2017","04","01","05:00"," ","5.2","","-4.8","","48","","1","","2","","","","88.72","","","","","","NA"
"2017-04-01 06:00","2017","04","01","06:00"," ","4.3","","-2.0","","64","","32","","2","","","","88.68","","","","","","NA"
"2017-04-01 07:00","2017","04","01","07:00"," ","4.3","","-1.2","","68","","18","","4","","","","88.62","","","","","","NA"
"2017-04-01 08:00","2017","04","01","08:00"," ","5.8","","-0.1","","66","","20","","5","","","","88.51","","","","","","NA"
"2017-04-01 09:00","2017","04","01","09:00"," ","10.4","","-4.3","","35","","34","","1","","","","88.40","","","","","","NA"
"2017-04-01 10:00","2017","04","01","10:00"," ","11.5","","-3.4","","35","","28","","7","","","","88.30","","","","","","NA"
"2017-04-01 11:00","2017","04","01","11:00"," ","12.5","","-2.8","","34","","25","","18","","","","88.29","","","","","","NA"
"2017-04-01 12:00","2017","04","01","12:00"," ","15.0","","-1.9","","31","","29","","33","","","","88.22","","","","","","NA"
"2017-04-01 13:00","2017","04","01","13:00"," ","12.4","","-2.8","","34","","30","","31","","","","88.23","","","","","","NA"
"2017-04-01 14:00","2017","04","01","14:00"," ","12.8","","-3.4","","32","","29","","22","","","","88.19","","","","","","NA"
"2017-04-01 15:00","2017","04","01","15:00"," ","14.6","","-4.4","","27","","27","","35","","","","88.19","","","","","","NA"
"2017-04-01 16:00","2017","04","01","16:00"," ","13.9","","-5.5","","26","","27","","47","","","","88.24","","","","","","NA"
"2017-04-01 17:00","2017","04","01","17:00"," ","6.7","","2.6","","75","","36","","37","","","","88.47","","","","","","NA"
"2017-04-01 18:00","2017","04","01","18:00"," ","6.9","","1.2","","67","","36","","26","","","","88.54","","","","","","NA"
"2017-04-01 19:00","2017","04","01","19:00"," ","5.4","","1.1","","74","","34","","19","","","","88.58","","","","","","NA"
