"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-09-01 00:00","2017","09","01","00:00"," ","12.6","","9.2","","80","","32","","7","","","","89.40","","","","","","NA"
"2017-09-01 01:00","2017","09","01","01:00"," ","11.4","","8.8","","84","","30","","5","","","","89.42","","","","","","NA"
"2017-09-01 02:00","2017","09","01","02:00"," ","11.0","","8.6","","85","","25","","5","","","","89.44","","","","","","NA"
"2017-09-01 03:00","2017","09","01","03:00"," ","10.0","","7.9","","87","","22","","8","","","","89.42","","","","","","NA"
"2017-09-01 04:00","2017","09","01","04:00"," ","10.6","","7.8","","83","","21","","3","","","","89.47","","","","","","NA"
"2017-09-01 05:00","2017","09","01","05:00"," ","10.5","","7.8","","84","","19","","7","","","","89.47","","","","","","NA"
"2017-09-01 06:00","2017","09","01","06:00"," ","9.2","","7.4","","88","","1","","2","","","","89.49","","","","","","NA"
"2017-09-01 07:00","2017","09","01","07:00"," ","11.0","","9.0","","88","","14","","7","","","","89.49","","","","","","NA"
"2017-09-01 08:00","2017","09","01","08:00"," ","14.2","","9.3","","72","","16","","10","","","","89.46","","","","","","NA"
"2017-09-01 09:00","2017","09","01","09:00"," ","16.3","","8.2","","59","","16","","17","","","","89.44","","","","","","NA"
"2017-09-01 10:00","2017","09","01","10:00"," ","18.0","","8.0","","52","","16","","21","","","","89.36","","","","","","NA"
"2017-09-01 11:00","2017","09","01","11:00"," ","20.2","","6.6","","41","","18","","17","","","","89.32","","","","","","NA"
"2017-09-01 12:00","2017","09","01","12:00"," ","22.1","","4.6","","32","","19","","16","","","","89.23","","","","","","NA"
"2017-09-01 13:00","2017","09","01","13:00"," ","23.1","","0.9","","23","","24","","9","","","","89.19","","","","","","NA"
"2017-09-01 14:00","2017","09","01","14:00"," ","24.8","","2.3","","23","","19","","13","","","","89.16","","","","","","NA"
"2017-09-01 15:00","2017","09","01","15:00"," ","25.0","","2.9","","24","","21","","12","","","","89.12","","","","","","NA"
"2017-09-01 16:00","2017","09","01","16:00"," ","25.1","","1.1","","21","","35","","17","","","","89.11","","","","","","NA"
"2017-09-01 17:00","2017","09","01","17:00"," ","25.5","","1.7","","21","","36","","15","","","","89.15","","","","","","NA"
"2017-09-01 18:00","2017","09","01","18:00"," ","25.4","","0.2","","19","","32","","23","","","","89.20","","","","","","NA"
"2017-09-01 19:00","2017","09","01","19:00"," ","22.5","","0.5","","23","","32","","18","","","","89.26","","","","","","NA"
"2017-09-01 20:00","2017","09","01","20:00"," ","18.7","","3.2","","36","","1","","11","","","","89.30","","","","","","NA"
"2017-09-01 21:00","2017","09","01","21:00"," ","17.0","","5.8","","48","","2","","13","","","","89.39","","","","","","NA"
"2017-09-01 22:00","2017","09","01","22:00"," ","15.9","","5.5","","50","","36","","11","","","","89.38","","","","","","NA"
"2017-09-01 23:00","2017","09","01","23:00"," ","13.6","","5.7","","59","","29","","5","","","","89.43","","","","","","NA"
"2017-09-02 00:00","2017","09","02","00:00"," ","13.9","","6.2","","60","","32","","6","","","","89.45","","","","","","NA"
"2017-09-02 01:00","2017","09","02","01:00"," ","12.0","","5.4","","64","","32","","6","","","","89.45","","","","","","NA"
"2017-09-02 02:00","2017","09","02","02:00"," ","11.2","","5.9","","70","","35","","6","","","","89.44","","","","","","NA"
"2017-09-02 03:00","2017","09","02","03:00"," ","10.1","","5.3","","72","","30","","2","","","","89.42","","","","","","NA"
"2017-09-02 04:00","2017","09","02","04:00"," ","8.4","","4.4","","76","","35","","2","","","","89.40","","","","","","NA"
"2017-09-02 05:00","2017","09","02","05:00"," ","7.8","","3.5","","74","","9","","4","","","","89.36","","","","","","NA"
"2017-09-02 06:00","2017","09","02","06:00"," ","7.9","","5.0","","82","","30","","3","","","","89.35","","","","","","NA"
