"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-09-01 00:00","2016","09","01","00:00"," ","16.9","","6.6","","51","","21","","13","","","","88.64","","","","","","NA"
"2016-09-01 01:00","2016","09","01","01:00"," ","14.1","","6.8","","61","","0","","1","","","","88.61","","","","","","NA"
"2016-09-01 02:00","2016","09","01","02:00"," ","14.5","","6.8","","60","","18","","2","","","","88.56","","","","","","NA"
"2016-09-01 03:00","2016","09","01","03:00"," ","13.4","","7.9","","70","","16","","12","","","","88.58","","","","","","NA"
"2016-09-01 04:00","2016","09","01","04:00"," ","10.4","","7.0","","79","","16","","8","","","","88.50","","","","","","NA"
"2016-09-01 05:00","2016","09","01","05:00"," ","14.4","","6.6","","60","","19","","17","","","","88.50","","","","","","NA"
"2016-09-01 06:00","2016","09","01","06:00"," ","13.2","","6.4","","63","","18","","14","","","","88.48","","","","","","NA"
"2016-09-01 07:00","2016","09","01","07:00"," ","15.8","","6.0","","52","","18","","12","","","","88.48","","","","","","NA"
"2016-09-01 08:00","2016","09","01","08:00"," ","17.7","","4.3","","41","","20","","19","","","","88.53","","","","","","NA"
"2016-09-01 09:00","2016","09","01","09:00"," ","18.9","","5.7","","42","","21","","15","","","","88.52","","","","","","NA"
"2016-09-01 10:00","2016","09","01","10:00"," ","21.7","","6.5","","37","","24","","15","","","","88.55","","","","","","NA"
"2016-09-01 11:00","2016","09","01","11:00"," ","24.3","","3.5","","26","","22","","17","","","","88.56","","","","","","NA"
"2016-09-01 12:00","2016","09","01","12:00"," ","24.8","","1.9","","22","","21","","11","","","","88.53","","","","","","NA"
"2016-09-01 13:00","2016","09","01","13:00"," ","24.7","","0.1","","20","","21","","20","","","","88.52","","","","","","NA"
"2016-09-01 14:00","2016","09","01","14:00"," ","25.6","","-0.2","","18","","22","","9","","","","88.52","","","","","","NA"
"2016-09-01 15:00","2016","09","01","15:00"," ","23.5","","5.4","","31","","5","","16","","","","88.51","","","","","","NA"
"2016-09-01 16:00","2016","09","01","16:00"," ","24.6","","6.0","","30","","6","","20","","","","88.50","","","","","","NA"
"2016-09-01 17:00","2016","09","01","17:00"," ","22.9","","7.9","","38","","6","","22","","","","88.49","","","","","","NA"
"2016-09-01 18:00","2016","09","01","18:00"," ","21.8","","9.6","","46","","7","","23","","","","88.51","","","","","","NA"
"2016-09-01 19:00","2016","09","01","19:00"," ","18.8","","11.5","","62","","8","","21","","","","88.53","","","","","","NA"
"2016-09-01 20:00","2016","09","01","20:00"," ","17.1","","10.9","","67","","7","","18","","","","88.53","","","","","","NA"
"2016-09-01 21:00","2016","09","01","21:00"," ","15.3","","10.6","","74","","3","","14","","","","88.52","","","","","","NA"
"2016-09-01 22:00","2016","09","01","22:00"," ","15.8","","10.2","","69","","3","","23","","","","88.52","","","","","","NA"
"2016-09-01 23:00","2016","09","01","23:00"," ","14.2","","9.8","","75","","36","","24","","","","88.51","","","","","","NA"
"2016-09-02 00:00","2016","09","02","00:00"," ","13.3","","9.0","","75","","34","","22","","","","88.54","","","","","","NA"
"2016-09-02 01:00","2016","09","02","01:00"," ","12.0","","8.4","","78","","33","","22","","","","88.59","","","","","","NA"
"2016-09-02 02:00","2016","09","02","02:00"," ","11.3","","8.3","","82","","34","","19","","","","88.51","","","","","","NA"
"2016-09-02 03:00","2016","09","02","03:00"," ","11.4","","8.4","","82","","33","","18","","","","88.51","","","","","","NA"
"2016-09-02 04:00","2016","09","02","04:00"," ","11.6","","8.6","","82","","32","","18","","","","88.50","","","","","","NA"
"2016-09-02 05:00","2016","09","02","05:00"," ","11.3","","8.4","","82","","35","","15","","","","88.48","","","","","","NA"
"2016-09-02 06:00","2016","09","02","06:00"," ","11.0","","8.6","","85","","33","","15","","","","88.46","","","","","","NA"
"2016-09-02 07:00","2016","09","02","07:00"," ","10.4","","8.4","","88","","33","","15","","","","88.42","","","","","","NA"
"2016-09-02 08:00","2016","09","02","08:00"," ","11.5","","8.4","","81","","32","","15","","","","88.41","","","","","","NA"
"2016-09-02 09:00","2016","09","02","09:00"," ","11.6","","8.4","","81","","33","","14","","","","88.37","","","","","","NA"
"2016-09-02 10:00","2016","09","02","10:00"," ","13.2","","8.5","","74","","32","","9","","","","88.38","","","","","","NA"
"2016-09-02 11:00","2016","09","02","11:00"," ","13.4","","8.2","","71","","34","","6","","","","88.39","","","","","","NA"
"2016-09-02 12:00","2016","09","02","12:00"," ","14.0","","9.3","","73","","1","","16","","","","88.37","","","","","","NA"
"2016-09-02 13:00","2016","09","02","13:00"," ","13.5","","8.0","","69","","1","","18","","","","88.37","","","","","","NA"
"2016-09-02 14:00","2016","09","02","14:00"," ","10.7","","8.0","","83","","1","","25","","","","88.39","","","","","","NA"
"2016-09-02 15:00","2016","09","02","15:00"," ","9.5","","7.6","","88","","34","","30","","","","88.50","","","","","","NA"
"2016-09-02 16:00","2016","09","02","16:00"," ","9.4","","7.0","","85","","1","","15","","","","88.50","","","","","","NA"
"2016-09-02 17:00","2016","09","02","17:00"," ","11.5","","7.4","","76","","35","","16","","","","88.48","","","","","","NA"
"2016-09-02 18:00","2016","09","02","18:00"," ","11.5","","6.8","","73","","1","","12","","","","88.48","","","","","","NA"
"2016-09-02 19:00","2016","09","02","19:00"," ","10.0","","6.8","","80","","6","","6","","","","88.52","","","","","","NA"
"2016-09-02 20:00","2016","09","02","20:00"," ","9.0","","7.2","","89","","4","","6","","","","88.60","","","","","","NA"
"2016-09-02 21:00","2016","09","02","21:00"," ","8.2","","6.8","","90","","5","","7","","","","88.62","","","","","","NA"
"2016-09-02 22:00","2016","09","02","22:00"," ","7.4","","6.3","","93","","2","","8","","","","88.64","","","","","","NA"
"2016-09-02 23:00","2016","09","02","23:00"," ","5.8","","4.6","","92","","31","","5","","","","88.66","","","","","","NA"
"2016-09-03 00:00","2016","09","03","00:00"," ","6.0","","5.1","","94","","33","","5","","","","88.66","","","","","","NA"
"2016-09-03 01:00","2016","09","03","01:00"," ","3.5","","2.3","","92","","1","","2","","","","88.66","","","","","","NA"
"2016-09-03 02:00","2016","09","03","02:00"," ","4.0","","3.3","","95","","22","","7","","","","88.63","","","","","","NA"
"2016-09-03 03:00","2016","09","03","03:00"," ","4.4","","3.6","","95","","23","","6","","","","88.61","","","","","","NA"
"2016-09-03 04:00","2016","09","03","04:00"," ","3.8","","3.2","","96","","23","","5","","","","88.63","","","","","","NA"
"2016-09-03 05:00","2016","09","03","05:00"," ","3.8","","3.2","","96","","24","","3","","","","88.65","","","","","","NA"
"2016-09-03 06:00","2016","09","03","06:00"," ","3.1","","2.6","","96","","25","","6","","","","88.65","","","","","","NA"
"2016-09-03 07:00","2016","09","03","07:00"," ","6.4","","5.3","","93","","11","","3","","","","88.69","","","","","","NA"
"2016-09-03 08:00","2016","09","03","08:00"," ","8.8","","6.7","","86","","22","","8","","","","88.72","","","","","","NA"
"2016-09-03 09:00","2016","09","03","09:00"," ","10.4","","6.3","","76","","18","","10","","","","88.72","","","","","","NA"
"2016-09-03 10:00","2016","09","03","10:00"," ","12.7","","5.4","","61","","18","","11","","","","88.71","","","","","","NA"
"2016-09-03 11:00","2016","09","03","11:00"," ","15.8","","5.4","","50","","21","","7","","","","88.68","","","","","","NA"
"2016-09-03 12:00","2016","09","03","12:00"," ","16.5","","-0.2","","32","","23","","6","","","","88.66","","","","","","NA"
"2016-09-03 13:00","2016","09","03","13:00"," ","17.1","","0.0","","31","","27","","15","","","","88.67","","","","","","NA"
"2016-09-03 14:00","2016","09","03","14:00"," ","18.4","","0.0","","29","","28","","8","","","","88.67","","","","","","NA"
"2016-09-03 15:00","2016","09","03","15:00"," ","15.7","","1.2","","37","","33","","15","","","","88.67","","","","","","NA"
"2016-09-03 16:00","2016","09","03","16:00"," ","17.3","","0.0","","31","","4","","9","","","","88.70","","","","","","NA"
"2016-09-03 17:00","2016","09","03","17:00"," ","16.9","","-0.3","","31","","1","","11","","","","88.72","","","","","","NA"
"2016-09-03 18:00","2016","09","03","18:00"," ","14.5","","3.6","","48","","3","","22","","","","88.79","","","","","","NA"
"2016-09-03 19:00","2016","09","03","19:00"," ","12.9","","3.9","","54","","1","","18","","","","88.87","","","","","","NA"
"2016-09-03 20:00","2016","09","03","20:00"," ","11.2","","6.0","","70","","1","","19","","","","88.98","","","","","","NA"
"2016-09-03 21:00","2016","09","03","21:00"," ","9.4","","6.0","","79","","34","","20","","","","89.11","","","","","","NA"
"2016-09-03 22:00","2016","09","03","22:00"," ","8.9","","6.1","","83","","35","","23","","","","89.18","","","","","","NA"
"2016-09-03 23:00","2016","09","03","23:00"," ","9.1","","5.9","","80","","36","","20","","","","89.24","","","","","","NA"
"2016-09-04 00:00","2016","09","04","00:00"," ","7.7","","4.6","","81","","36","","21","","","","89.29","","","","","","NA"
"2016-09-04 01:00","2016","09","04","01:00"," ","7.0","","3.9","","80","","35","","19","","","","89.30","","","","","","NA"
"2016-09-04 02:00","2016","09","04","02:00"," ","6.4","","3.6","","82","","36","","16","","","","89.36","","","","","","NA"
"2016-09-04 03:00","2016","09","04","03:00"," ","6.0","","3.3","","83","","36","","17","","","","89.37","","","","","","NA"
"2016-09-04 04:00","2016","09","04","04:00"," ","5.6","","2.8","","82","","34","","14","","","","89.40","","","","","","NA"
"2016-09-04 05:00","2016","09","04","05:00"," ","5.4","","2.8","","83","","33","","14","","","","89.41","","","","","","NA"
"2016-09-04 06:00","2016","09","04","06:00"," ","5.3","","2.5","","82","","34","","11","","","","89.45","","","","","","NA"
"2016-09-04 07:00","2016","09","04","07:00"," ","5.5","","2.2","","79","","2","","14","","","","89.45","","","","","","NA"
"2016-09-04 08:00","2016","09","04","08:00"," ","5.9","","2.6","","80","","3","","9","","","","89.47","","","","","","NA"
"2016-09-04 09:00","2016","09","04","09:00"," ","6.2","","2.5","","77","","4","","5","","","","89.46","","","","","","NA"
