"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-08-01 00:00","2012","08","01","00:00"," ","13.2","","11.8","","91","","","M","","M","","","89.50","","","","","","NA"
"2012-08-01 01:00","2012","08","01","01:00"," ","13.1","","11.7","","91","","","M","","M","","","89.43","","","","","","NA"
"2012-08-01 02:00","2012","08","01","02:00"," ","12.9","","11.3","","90","","","M","","M","","","89.43","","","","","","NA"
"2012-08-01 03:00","2012","08","01","03:00"," ","12.4","","10.7","","89","","","M","","M","","","89.42","","","","","","NA"
"2012-08-01 04:00","2012","08","01","04:00"," ","11.8","","10.2","","90","","","M","","M","","","89.41","","","","","","NA"
"2012-08-01 05:00","2012","08","01","05:00"," ","11.0","","9.5","","90","","","M","","M","","","89.41","","","","","","NA"
"2012-08-01 06:00","2012","08","01","06:00"," ","11.6","","9.5","","87","","","M","","M","","","89.40","","","","","","NA"
"2012-08-01 07:00","2012","08","01","07:00"," ","11.9","","10.9","","94","","","M","","M","","","89.40","","","","","","NA"
"2012-08-01 08:00","2012","08","01","08:00"," ","15.9","","11.2","","74","","","M","","M","","","89.42","","","","","","NA"
"2012-08-01 09:00","2012","08","01","09:00"," ","17.7","","11.6","","67","","","M","","M","","","89.40","","","","","","NA"
"2012-08-01 10:00","2012","08","01","10:00"," ","19.7","","9.6","","52","","","M","","M","","","89.36","","","","","","NA"
"2012-08-01 11:00","2012","08","01","11:00"," ","19.9","","7.4","","44","","","M","","M","","","89.35","","","","","","NA"
"2012-08-01 12:00","2012","08","01","12:00"," ","21.9","","8.0","","41","","","M","","M","","","89.34","","","","","","NA"
"2012-08-01 13:00","2012","08","01","13:00"," ","22.4","","6.4","","35","","","M","","M","","","89.30","","","","","","NA"
"2012-08-01 14:00","2012","08","01","14:00"," ","22.6","","7.9","","39","","","M","","M","","","89.26","","","","","","NA"
"2012-08-01 15:00","2012","08","01","15:00"," ","22.1","","10.2","","47","","","M","","M","","","89.23","","","","","","NA"
"2012-08-01 16:00","2012","08","01","16:00"," ","22.8","","9.0","","41","","","M","","M","","","89.20","","","","","","NA"
"2012-08-01 17:00","2012","08","01","17:00"," ","22.5","","9.4","","43","","","M","","M","","","89.16","","","","","","NA"
"2012-08-01 18:00","2012","08","01","18:00"," ","21.9","","9.6","","45","","","M","","M","","","89.11","","","","","","NA"
