"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-07-01 00:00","2014","07","01","00:00"," ","14.5","","8.1","","65","","","M","","M","","","89.82","","","","","","NA"
"2014-07-01 01:00","2014","07","01","01:00"," ","13.6","","8.3","","71","","","M","","M","","","89.82","","","","","","NA"
"2014-07-01 02:00","2014","07","01","02:00"," ","12.3","","7.6","","73","","","M","","M","","","89.85","","","","","","NA"
"2014-07-01 03:00","2014","07","01","03:00"," ","11.3","","7.1","","76","","","M","","M","","","89.85","","","","","","NA"
"2014-07-01 04:00","2014","07","01","04:00"," ","10.2","","6.3","","77","","","M","","M","","","89.85","","","","","","NA"
"2014-07-01 05:00","2014","07","01","05:00"," ","10.0","","6.1","","77","","","M","","M","","","89.88","","","","","","NA"
"2014-07-01 06:00","2014","07","01","06:00"," ","11.1","","7.4","","78","","","M","","M","","","89.87","","","","","","NA"
"2014-07-01 07:00","2014","07","01","07:00"," ","14.4","","8.4","","67","","","M","","M","","","89.87","","","","","","NA"
"2014-07-01 08:00","2014","07","01","08:00"," ","17.0","","7.6","","54","","","M","","M","","","89.88","","","","","","NA"
"2014-07-01 09:00","2014","07","01","09:00"," ","19.3","","6.4","","43","","","M","","M","","","89.87","","","","","","NA"
"2014-07-01 10:00","2014","07","01","10:00"," ","20.1","","6.0","","40","","","M","","M","","","89.84","","","","","","NA"
"2014-07-01 11:00","2014","07","01","11:00"," ","21.0","","5.3","","36","","","M","","M","","","89.81","","","","","","NA"
"2014-07-01 12:00","2014","07","01","12:00"," ","21.7","","5.2","","34","","","M","","M","","","89.79","","","","","","NA"
"2014-07-01 13:00","2014","07","01","13:00"," ","22.3","","6.4","","36","","","M","","M","","","89.74","","","","","","NA"
"2014-07-01 14:00","2014","07","01","14:00"," ","22.6","","8.4","","40","","","M","","M","","","89.72","","","","","","NA"
"2014-07-01 15:00","2014","07","01","15:00"," ","23.1","","7.8","","37","","","M","","M","","","89.70","","","","","","NA"
"2014-07-01 16:00","2014","07","01","16:00"," ","22.9","","7.0","","36","","","M","","M","","","89.65","","","","","","NA"
"2014-07-01 17:00","2014","07","01","17:00"," ","22.8","","9.2","","42","","","M","","M","","","89.59","","","","","","NA"
"2014-07-01 18:00","2014","07","01","18:00"," ","22.0","","7.9","","40","","","M","","M","","","89.57","","","","","","NA"
"2014-07-01 19:00","2014","07","01","19:00"," ","21.4","","6.5","","38","","","M","","M","","","89.53","","","","","","NA"
"2014-07-01 20:00","2014","07","01","20:00"," ","20.2","","7.4","","43","","","M","","M","","","89.51","","","","","","NA"
"2014-07-01 21:00","2014","07","01","21:00"," ","18.9","","8.9","","52","","","M","","M","","","89.50","","","","","","NA"
"2014-07-01 22:00","2014","07","01","22:00"," ","17.2","","10.3","","64","","","M","","M","","","89.50","","","","","","NA"
"2014-07-01 23:00","2014","07","01","23:00"," ","16.6","","10.3","","67","","","M","","M","","","89.47","","","","","","NA"
"2014-07-02 00:00","2014","07","02","00:00"," ","15.2","","11.0","","76","","","M","","M","","","89.46","","","","","","NA"
"2014-07-02 01:00","2014","07","02","01:00"," ","14.4","","11.1","","81","","","M","","M","","","89.41","","","","","","NA"
"2014-07-02 02:00","2014","07","02","02:00"," ","13.7","","10.9","","83","","","M","","M","","","89.38","","","","","","NA"
"2014-07-02 03:00","2014","07","02","03:00"," ","13.3","","10.6","","84","","","M","","M","","","89.36","","","","","","NA"
"2014-07-02 04:00","2014","07","02","04:00"," ","11.9","","9.9","","88","","","M","","M","","","89.31","","","","","","NA"
"2014-07-02 05:00","2014","07","02","05:00"," ","11.4","","9.5","","88","","","M","","M","","","89.33","","","","","","NA"
