"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-04-01 00:00","2016","04","01","00:00"," ","4.8","","0.8","","75","","21","","7","","","","89.25","","","","","","NA"
"2016-04-01 01:00","2016","04","01","01:00"," ","5.2","","0.7","","73","","23","","13","","","","89.23","","","","","","NA"
"2016-04-01 02:00","2016","04","01","02:00"," ","5.0","","0.0","","70","","23","","2","","","","89.22","","","","","","NA"
"2016-04-01 03:00","2016","04","01","03:00"," ","6.2","","-0.1","","64","","31","","3","","","","89.22","","","","","","NA"
"2016-04-01 04:00","2016","04","01","04:00"," ","8.3","","-1.9","","49","","31","","16","","","","89.25","","","","","","NA"
"2016-04-01 05:00","2016","04","01","05:00"," ","6.0","","-2.1","","56","","32","","15","","","","89.31","","","","","","NA"
"2016-04-01 06:00","2016","04","01","06:00"," ","6.4","","-2.2","","54","","33","","16","","","","89.35","","","","","","NA"
"2016-04-01 07:00","2016","04","01","07:00"," ","5.1","","-2.5","","58","","33","","12","","","","89.39","","","","","","NA"
"2016-04-01 08:00","2016","04","01","08:00"," ","9.5","","-2.2","","44","","32","","12","","","","89.40","","","","","","NA"
"2016-04-01 09:00","2016","04","01","09:00"," ","12.8","","-2.9","","34","","33","","21","","","","89.41","","","","","","NA"
"2016-04-01 10:00","2016","04","01","10:00"," ","14.1","","-2.4","","32","","33","","21","","","","89.41","","","","","","NA"
"2016-04-01 11:00","2016","04","01","11:00"," ","15.5","","-2.3","","29","","35","","18","","","","89.40","","","","","","NA"
"2016-04-01 12:00","2016","04","01","12:00"," ","15.5","","-4.1","","26","","34","","22","","","","89.39","","","","","","NA"
"2016-04-01 13:00","2016","04","01","13:00"," ","17.4","","-4.6","","22","","36","","23","","","","89.36","","","","","","NA"
"2016-04-01 14:00","2016","04","01","14:00"," ","18.8","","-4.8","","20","","35","","16","","","","89.31","","","","","","NA"
"2016-04-01 15:00","2016","04","01","15:00"," ","18.2","","-6.3","","18","","34","","11","","","","89.27","","","","","","NA"
"2016-04-01 16:00","2016","04","01","16:00"," ","18.2","","-6.1","","19","","17","","5","","","","89.23","","","","","","NA"
"2016-04-01 17:00","2016","04","01","17:00"," ","18.6","","-4.8","","20","","6","","10","","","","89.18","","","","","","NA"
"2016-04-01 18:00","2016","04","01","18:00"," ","17.1","","-4.3","","23","","11","","15","","","","89.17","","","","","","NA"
"2016-04-01 19:00","2016","04","01","19:00"," ","13.7","","-3.0","","31","","11","","14","","","","89.16","","","","","","NA"
"2016-04-01 20:00","2016","04","01","20:00"," ","10.7","","-2.4","","40","","13","","10","","","","89.17","","","","","","NA"
"2016-04-01 21:00","2016","04","01","21:00"," ","9.8","","-2.3","","43","","15","","11","","","","89.16","","","","","","NA"
"2016-04-01 22:00","2016","04","01","22:00"," ","8.2","","-2.8","","46","","14","","9","","","","89.14","","","","","","NA"
"2016-04-01 23:00","2016","04","01","23:00"," ","8.9","","-2.9","","43","","17","","11","","","","89.09","","","","","","NA"
"2016-04-02 00:00","2016","04","02","00:00"," ","7.6","","-2.6","","48","","18","","8","","","","89.03","","","","","","NA"
"2016-04-02 01:00","2016","04","02","01:00"," ","2.9","","-3.3","","64","","23","","11","","","","88.98","","","","","","NA"
"2016-04-02 02:00","2016","04","02","02:00"," ","5.8","","-2.7","","54","","25","","3","","","","88.92","","","","","","NA"
"2016-04-02 03:00","2016","04","02","03:00"," ","7.4","","-3.4","","46","","28","","9","","","","88.87","","","","","","NA"
"2016-04-02 04:00","2016","04","02","04:00"," ","7.7","","-3.6","","45","","29","","5","","","","88.83","","","","","","NA"
"2016-04-02 05:00","2016","04","02","05:00"," ","9.6","","-3.2","","40","","30","","17","","","","88.79","","","","","","NA"
"2016-04-02 06:00","2016","04","02","06:00"," ","9.7","","-3.2","","40","","30","","16","","","","88.76","","","","","","NA"
"2016-04-02 07:00","2016","04","02","07:00"," ","9.1","","-3.3","","42","","25","","6","","","","88.74","","","","","","NA"
"2016-04-02 08:00","2016","04","02","08:00"," ","13.5","","-3.2","","31","","28","","22","","","","88.69","","","","","","NA"
"2016-04-02 09:00","2016","04","02","09:00"," ","15.6","","-3.1","","27","","28","","29","","","","88.62","","","","","","NA"
"2016-04-02 10:00","2016","04","02","10:00"," ","17.4","","-4.3","","22","","29","","32","","","","88.58","","","","","","NA"
"2016-04-02 11:00","2016","04","02","11:00"," ","18.7","","-5.2","","19","","28","","26","","","","88.53","","","","","","NA"
"2016-04-02 12:00","2016","04","02","12:00"," ","19.5","","-5.8","","18","","29","","20","","","","88.45","","","","","","NA"
"2016-04-02 13:00","2016","04","02","13:00"," ","20.5","","-7.1","","15","","29","","25","","","","88.36","","","","","","NA"
"2016-04-02 14:00","2016","04","02","14:00"," ","19.9","","-6.1","","17","","27","","35","","","","88.32","","","","","","NA"
"2016-04-02 15:00","2016","04","02","15:00"," ","19.0","","-5.6","","18","","27","","37","","","","88.28","","","","","","NA"
"2016-04-02 16:00","2016","04","02","16:00"," ","19.4","","-5.7","","18","","28","","32","","","","88.27","","","","","","NA"
"2016-04-02 17:00","2016","04","02","17:00"," ","17.8","","-5.2","","20","","26","","44","","","","88.27","","","","","","NA"
"2016-04-02 18:00","2016","04","02","18:00"," ","17.1","","-6.3","","20","","27","","42","","","","88.30","","","","","","NA"
"2016-04-02 19:00","2016","04","02","19:00"," ","14.7","","-5.1","","25","","27","","36","","","","88.32","","","","","","NA"
"2016-04-02 20:00","2016","04","02","20:00"," ","12.8","","-4.9","","29","","28","","25","","","","88.42","","","","","","NA"
"2016-04-02 21:00","2016","04","02","21:00"," ","11.9","","-4.8","","31","","29","","20","","","","88.48","","","","","","NA"
"2016-04-02 22:00","2016","04","02","22:00"," ","11.6","","-4.7","","32","","30","","17","","","","88.54","","","","","","NA"
"2016-04-02 23:00","2016","04","02","23:00"," ","8.1","","-5.0","","39","","26","","12","","","","88.58","","","","","","NA"
"2016-04-03 00:00","2016","04","03","00:00"," ","9.4","","-3.8","","39","","30","","16","","","","88.64","","","","","","NA"
"2016-04-03 01:00","2016","04","03","01:00"," ","6.3","","-4.9","","44","","24","","2","","","","88.74","","","","","","NA"
