"Station Name","CALGARY INT'L CS"
"Province","ALBERTA"
"Latitude","51.11"
"Longitude","-114.00"
"Elevation","1081.90"
"Climate Identifier","3031094"
"WMO Identifier","71393"
"TC Identifier","PCI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-12-01 00:00","2010","12","01","00:00"," ","2.5","","-7.4","","48","","","M","","M","","","88.25","","","","","","NA"
"2010-12-01 01:00","2010","12","01","01:00"," ","0.9","","-7.4","","54","","","M","","M","","","88.29","","","","","","NA"
"2010-12-01 02:00","2010","12","01","02:00"," ","1.9","","-7.2","","51","","","M","","M","","","88.32","","","","","","NA"
"2010-12-01 03:00","2010","12","01","03:00"," ","1.7","","-7.0","","52","","","M","","M","","","88.36","","","","","","NA"
"2010-12-01 04:00","2010","12","01","04:00"," ","2.2","","-7.6","","48","","","M","","M","","","88.38","","","","","","NA"
"2010-12-01 05:00","2010","12","01","05:00"," ","1.6","","-8.0","","49","","","M","","M","","","88.44","","","","","","NA"
"2010-12-01 06:00","2010","12","01","06:00"," ","0.1","","-8.0","","54","","","M","","M","","","88.50","","","","","","NA"
"2010-12-01 07:00","2010","12","01","07:00"," ","-0.5","","-7.4","","60","","","M","","M","","","88.50","","","","","","NA"
"2010-12-01 08:00","2010","12","01","08:00"," ","-0.6","","-9.2","","52","","","M","","M","","","88.56","","","","","","NA"
"2010-12-01 09:00","2010","12","01","09:00"," ","-0.6","","-9.9","","49","","","M","","M","","","88.60","","","","","","NA"
"2010-12-01 10:00","2010","12","01","10:00"," ","-2.1","","-9.8","","56","","","M","","M","","","88.70","","","","","","NA"
"2010-12-01 11:00","2010","12","01","11:00"," ","-0.8","","-9.7","","51","","","M","","M","","","88.75","","","","","","NA"
"2010-12-01 12:00","2010","12","01","12:00"," ","0.7","","-9.2","","47","","","M","","M","","","88.76","","","","","","NA"
"2010-12-01 13:00","2010","12","01","13:00"," ","0.7","","-8.4","","51","","","M","","M","","","88.75","","","","","","NA"
"2010-12-01 14:00","2010","12","01","14:00"," ","1.6","","-8.4","","47","","","M","","M","","","88.78","","","","","","NA"
"2010-12-01 15:00","2010","12","01","15:00"," ","2.4","","-8.5","","44","","","M","","M","","","88.80","","","","","","NA"
"2010-12-01 16:00","2010","12","01","16:00"," ","0.7","","-8.4","","51","","","M","","M","","","88.85","","","","","","NA"
