Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference
01/26/2018 01,30.28,30.25,"9,591","9,729",-138
01/26/2018 02,27.18,27.26,"9,462","9,654",-192
01/26/2018 03,27.74,27.82,"9,389","9,588",-199
01/26/2018 04,27.83,27.83,"9,373","9,566",-193
01/26/2018 05,28.52,29.25,"9,428","9,574",-146
01/26/2018 06,31.75,31.51,"9,618","9,687",-69
01/26/2018 07,33.12,33.2,"10,040","10,138",-98
01/26/2018 08,33.9,33.77,"10,663","10,649",14
01/26/2018 09,34.54,34.55,"10,798","10,849",-51
01/26/2018 10,34.55,34.55,"10,793","10,878",-85
01/26/2018 11,36.44,36.19,"10,797","10,925",-128
01/26/2018 12,34.55,34.77,"10,780","10,903",-123
01/26/2018 13,34.55,34.55,"10,718","10,831",-113
01/26/2018 14,34.54,34.55,"10,692","10,809",-117
01/26/2018 15,34.54,34.55,"10,659","10,802",-143
01/26/2018 16,34.54,34.54,"10,664","10,776",-112
01/26/2018 17,33.69,34.09,"10,801","10,853",-52
01/26/2018 18,34.33,34.37,"11,017","11,110",-93
01/26/2018 19,34.54,34.54,"11,004","11,134",-130
01/26/2018 20,34.55,34.54,"10,907","11,022",-115
01/26/2018 21,34.54,34.54,"10,777","10,909",-132
01/26/2018 22,33.69,33.59,"10,561","10,726",-165
01/26/2018 23,31.74,31.75,"10,251","10,440",-189
01/26/2018 24,33.16,32.87,"9,958","10,179",-221
01/27/2018 01,31.85,31.81,"9,825","9,943",-118
01/27/2018 02,31.75,31.75,"9,673","9,805",-132
01/27/2018 03,31.74,31.75,"9,583","9,691",-108
01/27/2018 04,31.75,31.74,"9,548","9,637",-89
01/27/2018 05,31.75,31.75,"9,562","9,628",-66
01/27/2018 06,33.15,32.68,"9,635","9,734",-99
01/27/2018 07,33.47,33.77,"9,797","9,891",-94
01/27/2018 08,31.84,33.75,"10,131","10,125",6
01/27/2018 09,34.54,34.54,"10,331","10,381",-50
01/27/2018 10,34.55,34.55,"10,470","10,523",-53
01/27/2018 11,34.54,34.54,"10,553","10,655",-102
01/27/2018 12,34.54,34.54,"10,578","10,683",-105
01/27/2018 13,34.54,34.54,"10,548","10,722",-174
01/27/2018 14,34.54,34.54,"10,503","10,681",-178
01/27/2018 15,34.54,34.54,"10,470","10,712",-242
01/27/2018 16,34.54,34.54,"10,503","10,739",-236
01/27/2018 17,34.54,34.54,"10,724","10,783",-59
01/27/2018 18,35.5,37.24,"10,984","11,059",-75
01/27/2018 19,34.55,35.12,"11,008","11,011",-3
01/27/2018 20,34.54,34.54,"10,887","10,848",39
01/27/2018 21,34.33,34.54,"10,755","10,730",25
01/27/2018 22,34.55,34.54,"10,583","10,612",-29
01/27/2018 23,34.11,34.05,"10,338","10,359",-21
01/27/2018 24,34.22,33.75,"10,082","10,089",-7
01/28/2018 01,31.75,31.75,"9,884","9,935",-51
01/28/2018 02,31.74,31.59,"9,743","9,821",-78
01/28/2018 03,30.98,29.94,"9,653","9,782",-129
01/28/2018 04,28.77,27.83,"9,616","9,749",-133
01/28/2018 05,29.15,31.13,"9,625","9,756",-131
01/28/2018 06,31.74,31.75,"9,680","9,798",-118
01/28/2018 07,32.5,32.83,"9,796","9,903",-107
01/28/2018 08,31.74,32.63,"10,033","10,138",-105
01/28/2018 09,34.54,34.51,"10,187","10,296",-109
01/28/2018 10,34.55,34.38,"10,318","10,423",-105
01/28/2018 11,33.26,34.48,"10,424","10,553",-129
01/28/2018 12,34.55,34.55,"10,488","10,604",-116
01/28/2018 13,34.55,34.55,"10,508","10,594",-86
01/28/2018 14,34.54,34.54,"10,490","10,598",-108
01/28/2018 15,34.55,34.54,"10,479","10,607",-128
01/28/2018 16,34.54,34.54,"10,549","10,683",-134
01/28/2018 17,35.22,35.2,"10,816","10,898",-82
01/28/2018 18,42.52,42.9,"11,093","11,297",-204
01/28/2018 19,45.96,41.08,"11,150","11,356",-206
01/28/2018 20,37.78,36.0,"11,055","11,222",-167
01/28/2018 21,34.55,35.05,"10,939","11,059",-120
01/28/2018 22,35.22,35.65,"10,752","10,836",-84
01/28/2018 23,34.55,33.94,"10,427","10,457",-30
01/28/2018 24,34.54,34.35,"10,099","10,163",-64
01/29/2018 01,33.69,33.67,"9,634","9,984",-350
01/29/2018 02,33.69,33.26,"9,527","9,897",-370
01/29/2018 03,33.26,32.84,"9,472","9,814",-342
01/29/2018 04,31.74,31.53,"9,471","9,786",-315
01/29/2018 05,31.74,32.05,"9,540","9,861",-321
01/29/2018 06,33.47,33.4,"9,758","10,055",-297
01/29/2018 07,34.12,33.52,"10,221","10,465",-244
01/29/2018 08,34.11,33.99,"10,844","10,951",-107
01/29/2018 09,34.55,34.35,"10,963","11,059",-96
01/29/2018 10,33.69,33.3,"10,958","10,998",-40
01/29/2018 11,33.26,33.41,"10,968","11,027",-59
01/29/2018 12,33.69,33.26,"10,962","11,046",-84
01/29/2018 13,33.26,33.26,"10,912","11,027",-115
01/29/2018 14,33.26,33.05,"10,893","10,947",-54
01/29/2018 15,33.26,33.25,"10,869","10,928",-59
01/29/2018 16,34.55,34.73,"10,900","10,972",-72
01/29/2018 17,34.55,34.9,"11,092","11,092",0
01/29/2018 18,42.38,35.21,"11,305","11,355",-50
01/29/2018 19,36.44,35.46,"11,317","11,257",60
01/29/2018 20,34.55,34.54,"11,215","11,093",122
01/29/2018 21,34.54,33.72,"11,076","10,917",159
01/29/2018 22,32.45,32.64,"10,819","10,597",222
01/29/2018 23,30.9,31.32,"10,418","10,207",211
01/29/2018 24,33.47,32.39,"10,061","9,905",156
01/30/2018 01,29.55,31.74,"9,741","9,741",0
01/30/2018 02,31.74,30.68,"9,616","9,646",-30
01/30/2018 03,27.19,27.18,"9,545","9,599",-54
01/30/2018 04,27.11,27.04,"9,532","9,600",-68
01/30/2018 05,26.11,26.76,"9,591","9,619",-28
01/30/2018 06,27.13,27.14,"9,794","9,811",-17
01/30/2018 07,32.3,31.57,"10,257","10,188",69
01/30/2018 08,32.75,33.06,"10,793","10,662",131
01/30/2018 09,33.26,33.26,"10,874","10,801",73
01/30/2018 10,33.26,32.97,"10,842","10,802",40
01/30/2018 11,31.41,31.78,"10,832","10,812",20
01/30/2018 12,33.25,33.25,"10,821","10,775",46
01/30/2018 13,33.24,32.39,"10,776","10,734",42
01/30/2018 14,31.74,31.08,"10,763","10,728",35
01/30/2018 15,29.72,31.07,"10,742","10,774",-32
