Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference
08/24/2017 01,13.74,14.05,"8,793","8,922",-129
08/24/2017 02,15.18,14.18,"8,597","8,793",-196
08/24/2017 03,15.22,14.89,"8,477","8,696",-219
08/24/2017 04,15.35,15.33,"8,424","8,641",-217
08/24/2017 05,15.39,14.02,"8,435","8,609",-174
08/24/2017 06,15.38,15.38,"8,601","8,780",-179
08/24/2017 07,15.39,15.39,"8,931","9,033",-102
08/24/2017 08,13.19,13.78,"9,286","9,307",-21
08/24/2017 09,13.85,14.06,"9,643","9,598",45
08/24/2017 10,18.28,18.22,"9,876","9,834",42
08/24/2017 11,18.28,18.28,"10,061","10,042",19
08/24/2017 12,18.29,18.38,"10,197","10,189",8
08/24/2017 13,18.39,18.39,"10,267","10,244",23
08/24/2017 14,18.39,18.48,"10,342","10,356",-14
08/24/2017 15,18.39,18.42,"10,369","10,412",-43
08/24/2017 16,18.39,18.39,"10,405","10,448",-43
08/24/2017 17,18.39,18.39,"10,433","10,423",10
08/24/2017 18,18.37,18.36,"10,343","10,307",36
08/24/2017 19,18.28,18.21,"10,165","9,959",206
08/24/2017 20,18.25,17.68,"10,035","9,794",241
08/24/2017 21,18.28,18.11,"10,006","9,736",270
08/24/2017 22,18.28,17.37,"9,923","9,646",277
08/24/2017 23,15.4,15.39,"9,558","9,247",311
08/24/2017 24,15.38,15.31,"9,167","8,882",285
08/25/2017 01,15.1,15.38,"8,687","8,641",46
08/25/2017 02,15.4,15.4,"8,519","8,459",60
08/25/2017 03,15.43,16.14,"8,417","8,353",64
08/25/2017 04,18.28,18.28,"8,378","8,357",21
08/25/2017 05,18.28,18.28,"8,406","8,411",-5
08/25/2017 06,18.34,18.3,"8,586","8,534",52
08/25/2017 07,18.47,18.44,"8,924","8,818",106
08/25/2017 08,18.37,18.38,"9,288","9,134",154
08/25/2017 09,18.45,18.96,"9,588","9,418",170
08/25/2017 10,20.16,19.35,"9,767","9,531",236
08/25/2017 11,18.39,18.36,"9,890","9,658",232
