Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference
12/26/2017 01,19.68,19.82,"10,199","9,877",322
12/26/2017 02,19.44,19.46,"10,091","9,734",357
12/26/2017 03,19.33,18.51,"10,011","9,701",310
12/26/2017 04,18.37,18.39,"9,978","9,643",335
12/26/2017 05,18.28,18.28,"10,019","9,650",369
12/26/2017 06,18.39,18.33,"10,132","9,727",405
12/26/2017 07,18.39,18.39,"10,289","9,841",448
12/26/2017 08,18.39,18.39,"10,151","10,043",108
12/26/2017 09,18.39,18.39,"10,321","10,211",110
12/26/2017 10,18.39,18.39,"10,396","10,272",124
12/26/2017 11,18.39,18.67,"10,459","10,361",98
12/26/2017 12,19.47,19.34,"10,481","10,408",73
12/26/2017 13,19.78,19.46,"10,465","10,379",86
12/26/2017 14,19.43,18.7,"10,437","10,345",92
12/26/2017 15,20.42,20.59,"10,434","10,348",86
12/26/2017 16,26.83,25.16,"10,506","10,473",33
12/26/2017 17,20.45,24.72,"10,857","10,793",64
12/26/2017 18,28.58,28.06,"11,122","11,130",-8
12/26/2017 19,20.42,20.91,"11,038","11,030",8
12/26/2017 20,20.42,20.42,"10,917","10,923",-6
12/26/2017 21,19.74,20.42,"10,803","10,837",-34
12/26/2017 22,20.39,20.42,"10,637","10,664",-27
12/26/2017 23,20.42,20.42,"10,392","10,388",4
12/26/2017 24,18.92,20.42,"10,078","10,090",-12
12/27/2017 01,20.42,20.14,"9,738","9,926",-188
12/27/2017 02,18.5,18.85,"9,643","9,788",-145
12/27/2017 03,18.38,18.3,"9,589","9,715",-126
12/27/2017 04,18.39,18.38,"9,583","9,698",-115
12/27/2017 05,18.45,18.39,"9,644","9,716",-72
12/27/2017 06,18.58,18.42,"9,825","9,809",16
12/27/2017 07,20.03,19.46,"10,209","10,086",123
12/27/2017 08,20.86,20.44,"10,699","10,442",257
12/27/2017 09,20.47,25.4,"10,841","10,775",66
12/27/2017 10,27.77,27.13,"10,819","10,909",-90
12/27/2017 11,24.39,26.95,"10,861","10,996",-135
12/27/2017 12,27.77,27.77,"10,867","11,039",-172
12/27/2017 13,27.77,27.77,"10,826","11,019",-193
12/27/2017 14,27.77,24.63,"10,813","10,964",-151
12/27/2017 15,27.77,24.17,"10,808","10,964",-156
12/27/2017 16,27.77,26.95,"10,846","11,025",-179
12/27/2017 17,24.57,25.83,"11,047","11,147",-100
12/27/2017 18,29.96,26.39,"11,398","11,362",36
12/27/2017 19,21.07,20.45,"11,280","11,207",73
12/27/2017 20,26.02,22.31,"11,173","11,150",23
12/27/2017 21,24.2,22.48,"11,051","11,107",-56
12/27/2017 22,23.21,21.77,"10,826","10,899",-73
12/27/2017 23,20.8,20.44,"10,456","10,605",-149
12/27/2017 24,20.42,20.42,"10,111","10,330",-219
12/28/2017 01,20.42,20.41,"9,813","10,126",-313
12/28/2017 02,20.42,20.42,"9,702","9,982",-280
12/28/2017 03,20.42,20.42,"9,638","9,917",-279
12/28/2017 04,20.42,20.42,"9,630","9,879",-249
12/28/2017 05,20.42,20.42,"9,682","9,924",-242
12/28/2017 06,20.87,20.92,"9,861","10,094",-233
12/28/2017 07,27.11,26.17,"10,256","10,385",-129
12/28/2017 08,26.29,23.1,"10,869","10,673",196
12/28/2017 09,21.98,26.06,"11,003","10,915",88
12/28/2017 10,27.77,23.05,"10,964","11,001",-37
12/28/2017 11,21.16,21.87,"10,979","11,071",-92
12/28/2017 12,23.91,24.8,"10,972","11,096",-124
12/28/2017 13,31.5,26.58,"10,925","11,094",-169
12/28/2017 14,27.77,28.0,"10,916","11,095",-179
12/28/2017 15,27.77,30.59,"10,900","11,065",-165
12/28/2017 16,33.79,33.09,"10,939","11,091",-152
12/28/2017 17,30.54,34.08,"11,124","11,289",-165
12/28/2017 18,39.98,30.85,"11,462","11,473",-11
12/28/2017 19,27.52,28.14,"11,348","11,354",-6
12/28/2017 20,34.95,33.04,"11,246","11,310",-64
12/28/2017 21,34.34,36.93,"11,121","11,170",-49
12/28/2017 22,36.85,37.18,"10,895","11,033",-138
12/28/2017 23,34.95,33.73,"10,520","10,809",-289
12/28/2017 24,27.49,27.64,"10,181","10,555",-374
12/29/2017 01,23.38,26.77,"10,066","10,342",-276
12/29/2017 02,26.65,26.63,"9,973","10,229",-256
12/29/2017 03,26.99,25.82,"9,912","10,129",-217
12/29/2017 04,26.08,25.3,"9,909","10,071",-162
12/29/2017 05,26.7,25.69,"9,967","10,060",-93
12/29/2017 06,28.78,26.77,"10,124","10,132",-8
12/29/2017 07,31.3,30.24,"10,452","10,356",96
12/29/2017 08,32.13,34.22,"10,966","10,670",296
12/29/2017 09,36.67,37.75,"11,122","10,915",207
12/29/2017 10,44.78,40.6,"11,131","10,991",140
12/29/2017 11,41.7,42.88,"11,173","11,127",46
12/29/2017 12,43.24,43.0,"11,160","11,186",-26
12/29/2017 13,42.98,41.4,"11,115","11,145",-30
12/29/2017 14,42.41,41.02,"11,081","11,078",3
12/29/2017 15,33.17,36.68,"11,047","11,018",29
12/29/2017 16,35.72,36.82,"11,043","11,015",28
12/29/2017 17,33.73,36.15,"11,157","11,220",-63
12/29/2017 18,38.22,33.27,"11,434","11,365",69
12/29/2017 19,27.81,28.27,"11,315","11,275",40
12/29/2017 20,32.57,33.26,"11,145","11,237",-92
12/29/2017 21,39.69,38.58,"11,004","11,107",-103
12/29/2017 22,37.34,38.37,"10,828","10,955",-127
12/29/2017 23,33.89,37.88,"10,581","10,695",-114
12/29/2017 24,37.39,35.54,"10,348","10,433",-85
12/30/2017 01,27.77,27.77,"10,129","10,210",-81
12/30/2017 02,25.42,26.2,"10,015","10,102",-87
12/30/2017 03,26.0,24.8,"9,951","10,007",-56
12/30/2017 04,25.08,24.1,"9,917","9,971",-54
12/30/2017 05,24.81,24.15,"9,941","9,985",-44
12/30/2017 06,24.96,24.77,"10,011","9,999",12
12/30/2017 07,28.22,30.06,"10,124","10,109",15
12/30/2017 08,28.33,27.77,"10,344","10,244",100
12/30/2017 09,27.77,27.77,"10,537","10,413",124
12/30/2017 10,32.62,31.75,"10,619","10,548",71
12/30/2017 11,31.33,34.32,"10,669","10,688",-19
12/30/2017 12,42.55,42.66,"10,671","10,787",-116
12/30/2017 13,36.11,45.0,"10,641","10,778",-137
12/30/2017 14,42.55,45.17,"10,595","10,780",-185
12/30/2017 15,46.68,46.9,"10,575","10,736",-161
12/30/2017 16,46.73,46.7,"10,619","10,808",-189
12/30/2017 17,42.37,40.6,"10,850","11,102",-252
12/30/2017 18,44.55,40.25,"11,178","11,292",-114
12/30/2017 19,37.02,36.37,"11,085","11,239",-154
12/30/2017 20,37.68,38.27,"10,941","11,179",-238
12/30/2017 21,45.66,37.43,"10,822","11,068",-246
12/30/2017 22,50.75,48.34,"10,664","10,925",-261
12/30/2017 23,38.25,33.18,"10,449","10,674",-225
12/30/2017 24,32.16,30.06,"10,204","10,451",-247
12/31/2017 01,27.77,27.4,"10,190","10,196",-6
12/31/2017 02,27.77,27.47,"10,053","10,067",-14
12/31/2017 03,26.14,27.37,"9,990","9,951",39
12/31/2017 04,27.77,27.5,"9,933","9,896",37
12/31/2017 05,26.13,27.37,"9,926","9,848",78
12/31/2017 06,26.51,27.27,"9,927","9,914",13
12/31/2017 07,27.6,27.62,"9,858","10,040",-182
12/31/2017 08,27.88,27.77,"9,919","10,181",-262
12/31/2017 09,27.77,28.28,"10,130","10,395",-265
12/31/2017 10,28.63,28.45,"10,263","10,488",-225
