Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference
02/19/2017 01,20.43,20.42,"8,955","9,074",-119
02/19/2017 02,18.51,18.89,"8,810","8,900",-90
02/19/2017 03,18.45,18.44,"8,714","8,791",-77
02/19/2017 04,18.5,18.5,"8,679","8,808",-129
02/19/2017 05,18.51,18.51,"8,684","8,815",-131
02/19/2017 06,18.5,18.5,"8,753","8,828",-75
02/19/2017 07,18.51,18.5,"8,885","8,927",-42
02/19/2017 08,20.42,20.19,"9,019","9,102",-83
02/19/2017 09,20.42,20.42,"9,179","9,199",-20
02/19/2017 10,20.42,20.42,"9,345","9,301",44
02/19/2017 11,20.42,20.43,"9,461","9,430",31
02/19/2017 12,20.43,20.43,"9,524","9,479",45
02/19/2017 13,20.42,20.42,"9,551","9,477",74
02/19/2017 14,20.42,19.25,"9,524","9,423",101
02/19/2017 15,18.51,20.02,"9,499","9,390",109
02/19/2017 16,20.43,20.42,"9,549","9,410",139
02/19/2017 17,20.43,20.42,"9,768","9,493",275
02/19/2017 18,20.18,20.42,"9,789","9,689",100
02/19/2017 19,27.32,20.43,"10,165","9,942",223
02/19/2017 20,20.42,20.42,"10,064","9,793",271
02/19/2017 21,20.43,20.42,"9,947","9,656",291
02/19/2017 22,20.24,20.42,"9,756","9,514",242
02/19/2017 23,19.3,18.96,"9,441","9,292",149
02/19/2017 24,18.45,18.43,"9,117","9,042",75
02/20/2017 01,18.39,17.86,"9,019","8,831",188
02/20/2017 02,18.29,17.94,"8,894","8,734",160
02/20/2017 03,15.98,15.88,"8,826","8,711",115
02/20/2017 04,15.41,15.41,"8,798","8,709",89
02/20/2017 05,15.41,15.41,"8,830","8,728",102
02/20/2017 06,15.41,15.78,"8,935","8,871",64
02/20/2017 07,18.39,18.41,"9,096","9,049",47
02/20/2017 08,20.42,19.24,"9,173","9,251",-78
02/20/2017 09,18.51,19.68,"9,288","9,328",-40
02/20/2017 10,20.43,20.87,"9,482","9,512",-30
02/20/2017 11,20.74,24.41,"9,622","9,684",-62
02/20/2017 12,21.59,25.62,"9,689","9,739",-50
02/20/2017 13,27.77,27.77,"9,663","9,744",-81
02/20/2017 14,27.77,28.11,"9,613","9,705",-92
02/20/2017 15,27.77,27.58,"9,560","9,637",-77
02/20/2017 16,20.54,26.52,"9,582","9,687",-105
02/20/2017 17,25.05,27.17,"9,687","9,800",-113
02/20/2017 18,31.21,27.77,"9,854","9,987",-133
02/20/2017 19,27.85,30.84,"10,142","10,178",-36
02/20/2017 20,27.77,27.8,"10,102","10,088",14
02/20/2017 21,34.94,27.77,"9,994","9,972",22
02/20/2017 22,25.26,26.52,"9,780","9,742",38
02/20/2017 23,20.82,21.14,"9,426","9,412",14
02/20/2017 24,20.42,20.42,"9,103","9,115",-12
02/21/2017 01,20.42,19.73,"8,994","8,940",54
02/21/2017 02,18.52,18.52,"8,874","8,836",38
02/21/2017 03,18.51,18.51,"8,809","8,796",13
02/21/2017 04,18.45,18.51,"8,797","8,795",2
02/21/2017 05,18.51,18.48,"8,856","8,840",16
02/21/2017 06,18.97,19.05,"9,073","9,044",29
02/21/2017 07,19.93,25.21,"9,533","9,492",41
02/21/2017 08,28.18,29.85,"9,896","9,947",-51
02/21/2017 09,27.77,28.11,"10,024","10,076",-52
02/21/2017 10,27.77,27.77,"10,070","10,133",-63
02/21/2017 11,27.77,27.99,"10,091","10,189",-98
02/21/2017 12,27.77,27.77,"10,097","10,169",-72
02/21/2017 13,27.77,27.42,"10,057","10,133",-76
02/21/2017 14,20.43,22.67,"10,039","10,201",-162
02/21/2017 15,20.43,20.43,"10,019","10,195",-176
02/21/2017 16,20.7,20.43,"10,040","10,208",-168
02/21/2017 17,20.43,20.43,"10,211","10,306",-95
02/21/2017 18,26.05,22.57,"10,144","10,432",-288
02/21/2017 19,27.77,27.31,"10,446","10,585",-139
02/21/2017 20,27.77,27.77,"10,350","10,537",-187
02/21/2017 21,27.56,25.72,"10,217","10,370",-153
02/21/2017 22,20.57,21.07,"9,982","10,116",-134
02/21/2017 23,21.34,20.42,"9,616","9,694",-78
02/21/2017 24,19.34,18.98,"9,267","9,368",-101
02/22/2017 01,18.39,18.39,"9,069","9,158",-89
02/22/2017 02,18.29,18.34,"8,937","9,054",-117
02/22/2017 03,18.29,18.29,"8,864","8,965",-101
02/22/2017 04,18.29,18.29,"8,848","8,928",-80
02/22/2017 05,18.29,18.29,"8,899","8,994",-95
02/22/2017 06,18.43,18.48,"9,115","9,215",-100
02/22/2017 07,21.83,21.48,"9,590","9,660",-70
02/22/2017 08,25.43,23.67,"10,109","10,096",13
02/22/2017 09,21.41,23.85,"10,217","10,170",47
02/22/2017 10,20.43,20.69,"10,219","10,228",-9
02/22/2017 11,27.22,27.07,"10,229","10,279",-50
02/22/2017 12,23.0,25.05,"10,219","10,266",-47
02/22/2017 13,21.52,21.36,"10,163","10,260",-97
02/22/2017 14,20.42,20.63,"10,147","10,259",-112
02/22/2017 15,19.36,19.72,"10,124","10,270",-146
02/22/2017 16,20.42,20.42,"10,150","10,264",-114
