Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference
04/15/2016 01,13.03,11.78,"8,048","7,916",132
04/15/2016 02,11.0,10.91,"7,911","7,774",137
04/15/2016 03,10.78,11.01,"7,839","7,699",140
04/15/2016 04,11.22,11.55,"7,821","7,687",134
04/15/2016 05,12.86,12.65,"7,866","7,775",91
04/15/2016 06,13.43,13.43,"8,075","7,981",94
04/15/2016 07,15.26,15.26,"8,443","8,357",86
04/15/2016 08,15.25,15.26,"8,714","8,680",34
04/15/2016 09,15.26,15.26,"8,920","8,773",147
04/15/2016 10,15.26,15.26,"9,009","8,840",169
04/15/2016 11,15.26,15.26,"9,048","8,881",167
04/15/2016 12,15.26,15.26,"9,057","8,869",188
04/15/2016 13,15.26,15.26,"9,017","8,818",199
04/15/2016 14,15.26,15.26,"9,006","8,798",208
04/15/2016 15,15.26,15.26,"8,966","8,784",182
04/15/2016 16,15.26,15.26,"8,925","8,758",167
04/15/2016 17,15.26,15.26,"8,889","8,748",141
04/15/2016 18,15.26,15.26,"8,850","8,673",177
04/15/2016 19,15.25,15.25,"8,683","8,515",168
04/15/2016 20,15.22,13.88,"8,611","8,423",188
04/15/2016 21,13.51,13.33,"8,711","8,480",231
04/15/2016 22,13.34,12.75,"8,735","8,594",141
04/15/2016 23,10.78,11.02,"8,484","8,329",155
04/15/2016 24,10.78,10.61,"8,194","8,034",160
04/16/2016 01,9.87,9.92,"7,915","7,799",116
04/16/2016 02,9.78,9.78,"7,757","7,652",105
04/16/2016 03,9.78,9.78,"7,665","7,602",63
04/16/2016 04,9.8,9.84,"7,626","7,592",34
04/16/2016 05,10.3,9.9,"7,626","7,649",-23
04/16/2016 06,10.06,10.03,"7,708","7,687",21
04/16/2016 07,10.78,10.74,"7,775","7,782",-7
04/16/2016 08,10.78,10.79,"7,758","7,910",-152
04/16/2016 09,11.97,12.78,"8,038","8,183",-145
04/16/2016 10,13.51,13.62,"8,276","8,413",-137
04/16/2016 11,15.25,15.26,"8,410","8,512",-102
04/16/2016 12,15.25,15.26,"8,467","8,558",-91
04/16/2016 13,15.26,15.26,"8,469","8,531",-62
04/16/2016 14,15.26,15.26,"8,433","8,505",-72
04/16/2016 15,15.26,15.26,"8,389","8,462",-73
04/16/2016 16,15.26,15.26,"8,370","8,433",-63
04/16/2016 17,15.26,15.26,"8,386","8,425",-39
04/16/2016 18,15.37,15.26,"8,414","8,415",-1
04/16/2016 19,15.26,15.26,"8,325","8,358",-33
04/16/2016 20,15.26,15.25,"8,248","8,202",46
04/16/2016 21,15.25,14.37,"8,333","8,256",77
04/16/2016 22,15.26,14.7,"8,399","8,402",-3
04/16/2016 23,10.93,12.06,"8,218","8,264",-46
04/16/2016 24,12.91,12.38,"7,968","7,997",-29
04/17/2016 01,10.93,10.96,"7,862","7,779",83
04/17/2016 02,10.78,10.78,"7,708","7,627",81
04/17/2016 03,10.78,10.78,"7,610","7,580",30
04/17/2016 04,10.78,10.78,"7,563","7,545",18
04/17/2016 05,10.78,10.94,"7,555","7,557",-2
04/17/2016 06,12.0,12.06,"7,611","7,627",-16
04/17/2016 07,12.2,12.24,"7,620","7,643",-23
04/17/2016 08,12.21,12.15,"7,673","7,699",-26
04/17/2016 09,13.16,14.57,"7,912","7,914",-2
04/17/2016 10,15.28,15.26,"8,150","8,154",-4
04/17/2016 11,15.35,15.37,"8,321","8,312",9
04/17/2016 12,15.42,15.38,"8,430","8,438",-8
04/17/2016 13,15.38,15.37,"8,494","8,488",6
04/17/2016 14,15.38,15.45,"8,494","8,519",-25
04/17/2016 15,15.46,15.46,"8,479","8,537",-58
04/17/2016 16,15.46,15.46,"8,502","8,549",-47
04/17/2016 17,15.46,15.47,"8,569","8,553",16
04/17/2016 18,15.46,15.47,"8,622","8,617",5
04/17/2016 19,15.47,15.46,"8,553","8,570",-17
04/17/2016 20,15.42,15.08,"8,493","8,473",20
04/17/2016 21,15.39,15.26,"8,576","8,536",40
04/17/2016 22,15.33,15.26,"8,629","8,719",-90
04/17/2016 23,14.96,13.21,"8,361","8,424",-63
04/17/2016 24,11.49,11.97,"8,033","8,034",-1
04/18/2016 01,10.93,10.79,"7,861","7,750",111
04/18/2016 02,10.78,10.78,"7,719","7,613",106
04/18/2016 03,10.78,10.78,"7,641","7,574",67
04/18/2016 04,10.0,10.78,"7,621","7,554",67
04/18/2016 05,10.78,10.78,"7,661","7,645",16
04/18/2016 06,12.16,11.97,"7,870","7,864",6
04/18/2016 07,14.17,13.46,"8,212","8,196",16
04/18/2016 08,13.56,13.47,"8,598","8,546",52
04/18/2016 09,13.88,15.25,"8,872","8,796",76
04/18/2016 10,15.37,15.25,"9,031","8,907",124
04/18/2016 11,15.26,15.26,"9,149","9,047",102
04/18/2016 12,15.3,15.26,"9,225","9,166",59
04/18/2016 13,15.26,15.26,"9,245","9,197",48
04/18/2016 14,15.26,15.26,"9,277","9,216",61
04/18/2016 15,15.26,15.26,"9,272","9,176",96
04/18/2016 16,15.26,15.26,"9,279","9,204",75
04/18/2016 17,15.37,15.3,"9,305","9,214",91
04/18/2016 18,15.36,15.33,"9,268","9,160",108
04/18/2016 19,15.37,15.28,"9,073","8,946",127
04/18/2016 20,15.25,15.19,"8,952","8,836",116
04/18/2016 21,15.25,15.25,"8,981","8,821",160
04/18/2016 22,15.05,15.0,"8,955","8,888",67
04/18/2016 23,12.2,13.47,"8,599","8,495",104
04/18/2016 24,12.65,12.88,"8,221","8,112",109
04/19/2016 01,10.97,11.08,"8,032","7,820",212
04/19/2016 02,10.78,10.78,"7,865","7,664",201
04/19/2016 03,10.78,10.46,"7,769","7,533",236
04/19/2016 04,9.9,9.91,"7,734","7,486",248
04/19/2016 05,9.9,9.91,"7,760","7,529",231
04/19/2016 06,10.64,10.53,"7,950","7,736",214
04/19/2016 07,11.46,11.43,"8,272","8,065",207
04/19/2016 08,11.26,12.21,"8,532","8,474",58
04/19/2016 09,13.73,15.15,"8,822","8,725",97
04/19/2016 10,15.28,15.33,"9,002","8,889",113
04/19/2016 11,15.42,15.45,"9,141","9,034",107
04/19/2016 12,15.47,15.46,"9,243","9,121",122
04/19/2016 13,15.47,15.46,"9,292","9,152",140
04/19/2016 14,15.38,15.47,"9,347","9,172",175
04/19/2016 15,15.46,15.45,"9,362","9,185",177
04/19/2016 16,15.46,15.46,"9,387","9,173",214
04/19/2016 17,15.42,15.46,"9,418","9,173",245
04/19/2016 18,15.42,15.38,"9,360","9,090",270
04/19/2016 19,15.3,15.29,"9,167","8,916",251
04/19/2016 20,15.26,15.26,"9,041","8,798",243
04/19/2016 21,15.26,15.26,"9,040","8,828",212
04/19/2016 22,14.67,14.69,"9,014","8,881",133
04/19/2016 23,11.82,12.19,"8,659","8,484",175
04/19/2016 24,13.09,12.17,"8,269","8,093",176
04/20/2016 01,12.66,12.5,"7,935","7,854",81
04/20/2016 02,13.51,12.28,"7,788","7,676",112
04/20/2016 03,11.85,11.0,"7,706","7,567",139
04/20/2016 04,10.78,10.78,"7,679","7,544",135
04/20/2016 05,10.78,10.55,"7,713","7,592",121
04/20/2016 06,10.78,10.78,"7,919","7,799",120
04/20/2016 07,11.08,11.25,"8,245","8,148",97
04/20/2016 08,12.15,12.44,"8,502","8,590",-88
04/20/2016 09,13.48,13.5,"8,711","8,844",-133
04/20/2016 10,13.68,14.96,"8,812","8,944",-132
04/20/2016 11,15.25,15.3,"8,896","9,056",-160
04/20/2016 12,15.47,15.46,"8,944","9,090",-146
04/20/2016 13,15.46,15.46,"8,941","9,113",-172
04/20/2016 14,15.47,15.47,"8,961","9,141",-180
04/20/2016 15,15.47,15.47,"8,953","9,096",-143
04/20/2016 16,15.47,15.47,"8,958","9,090",-132
04/20/2016 17,15.47,15.47,"8,987","9,104",-117
04/20/2016 18,15.47,15.47,"8,970","9,042",-72
04/20/2016 19,15.46,15.45,"8,792","8,832",-40
04/20/2016 20,15.38,15.38,"8,701","8,707",-6
04/20/2016 21,15.39,15.32,"8,742","8,712",30
04/20/2016 22,15.48,15.36,"8,760","8,855",-95
04/20/2016 23,13.18,14.18,"8,428","8,523",-95
04/20/2016 24,13.35,13.66,"8,064","8,113",-49
04/21/2016 01,12.6,11.88,"7,877","7,838",39
04/21/2016 02,10.78,10.78,"7,727","7,720",7
04/21/2016 03,10.78,10.78,"7,645","7,680",-35
04/21/2016 04,10.78,10.78,"7,619","7,665",-46
04/21/2016 05,10.78,10.78,"7,651","7,712",-61
04/21/2016 06,12.43,12.32,"7,859","7,924",-65
04/21/2016 07,15.06,14.06,"8,168","8,267",-99
04/21/2016 08,15.25,15.32,"8,653","8,620",33
04/21/2016 09,15.38,15.37,"8,865","8,875",-10
04/21/2016 10,15.38,15.43,"8,973","8,985",-12
04/21/2016 11,15.43,15.46,"9,040","9,020",20
04/21/2016 12,15.46,15.39,"9,079","9,030",49
04/21/2016 13,15.26,15.27,"9,068","9,032",36
04/21/2016 14,15.26,15.27,"9,086","9,026",60
04/21/2016 15,15.38,15.37,"9,069","9,010",59
04/21/2016 16,15.43,15.37,"9,065","9,037",28
04/21/2016 17,15.38,15.38,"9,073","9,040",33
04/21/2016 18,15.38,15.4,"9,050","9,031",19
04/21/2016 19,15.46,15.37,"8,885","8,857",28
04/21/2016 20,15.37,15.26,"8,807","8,760",47
04/21/2016 21,15.37,15.32,"8,835","8,811",24
04/21/2016 22,19.06,15.24,"8,873","8,851",22
04/21/2016 23,12.93,13.95,"8,548","8,501",47
04/21/2016 24,15.26,14.09,"8,193","8,129",64
04/22/2016 01,13.51,12.98,"7,989","7,897",92
04/22/2016 02,12.02,12.54,"7,843","7,776",67
04/22/2016 03,12.37,11.06,"7,762","7,708",54
04/22/2016 04,10.78,10.78,"7,738","7,692",46
04/22/2016 05,10.78,10.78,"7,777","7,751",26
04/22/2016 06,12.01,11.77,"7,983","7,920",63
